 	qualcuno	al	telefono	vuole	sapere	dell	Anna	</S>
a23	0.097682408	0.10294907	0.0810268625	0.113127365	0.133242444	0.13851403	0.15702308	0.17643478
a31	0.130230986	0.143244	0.0843724991667	0.122519175	0.076149495	0.0754653326667	0.17357335	0.194445193333
a29	0.139308094	0.207468773333	0.132770103056	0.170570875	0.0407607733333	0.0400670212222	0.127777841667	0.141276547111
a46	0.145682076667	0.239757037778	0.183542484352	0.238171545	0.0208266931111	0.0198443444074	0.074007468889	0.078168359037
a11	0.124009825556	0.185724719259	0.217594078117	0.280165728333	0.0377716107037	0.0272294911358	0.0618860196297	0.0656185350123
a20	0.0638832005187	0.12195182642	0.212219266039	0.280565316111	0.0862644019012	0.0693858403786	0.0642734182099	0.101456753004
a8	0.0493723288396	0.0914509664733	0.165824595346	0.249850218704	0.120362690634	0.0871908881262	0.0721441957366	0.163804131001
a31	0.0492611756132	0.0609761451578	0.122074563449	0.199869449568	0.181141176878	0.0769910973754	0.0908301899122	0.218856217
a38	0.0472483878711	0.0456556670526	0.0798680648163	0.146237703189	0.225115765626	0.0772154491251	0.121943426637	0.256715555667
a31	0.054939725957	0.0413241903509	0.0614486726054	0.123054104396	0.248672398542	0.0684356330417	0.146586715546	0.255538578556
a24	0.0498550769857	0.036027292117	0.0529877312018	0.119249181465	0.239562742847	0.0644273210139	0.163686371849	0.274204302852
a37	0.0324653949952	0.0267846567057	0.0446354310673	0.137195633822	0.188593794282	0.065908128338	0.177676517283	0.326740474284
a15	0.0310993599984	0.0188988922352	0.0425598830224	0.152594534607	0.166908464761	0.0764854441127	0.177886609094	0.333566808095
a31	0.0546214156661	0.0255862704117	0.0472119310075	0.139094146536	0.21878263492	0.0853655580376	0.165581846365	0.263756166032
a20	0.103230826889	0.0360130211372	0.0548815070025	0.124603850512	0.266919728307	0.0730499760125	0.146135282122	0.195165778677
a31	0.16351243563	0.0389563413791	0.0533795800008	0.106210036837	0.279071692769	0.0659496720042	0.135983064041	0.156937162892
a37	0.23545783521	0.050203428793	0.0565638776669	0.0800793856123	0.26870907759	0.0588913086681	0.13048643668	0.119608640964
a46	0.236416251737	0.0750750595977	0.105130689222	0.102140531871	0.198482089197	0.0523586352227	0.134416974227	0.0959797536547
a20	0.261060877246	0.0836689081992	0.110935155074	0.098548655957	0.166096506399	0.0575753827409	0.145202138076	0.0769123825516
a24	0.300318112415	0.0962248443997	0.104422993691	0.0887725806523	0.140541494133	0.0527515465803	0.151612496025	0.0653559488505
a31	0.307738147472	0.0935284934666	0.10046984723	0.0925289802174	0.137755633378	0.0545667711934	0.150307015342	0.0631051396168
a17	0.286163872491	0.102654539822	0.0882736037433	0.0979829367391	0.158082147793	0.0677045003978	0.131914555114	0.0672238765389
a20	0.209538247497	0.142097186607	0.114114396581	0.130012778913	0.138044924598	0.0793581567993	0.117787553038	0.0690467721796
a38	0.207076309166	0.159981328869	0.13488435886	0.139367336304	0.115008548199	0.0788500595998	0.100955055679	0.0638770073932
a31	0.184912413055	0.164605242956	0.14705066962	0.149932015435	0.1175417074	0.0779199505333	0.095824323893	0.0622136774644
a17	0.142851334352	0.150929827652	0.135046023207	0.150848708478	0.138775592467	0.108603710178	0.098625656631	0.0743191708215
a31	0.115048966451	0.148242269217	0.132058711069	0.158912499493	0.143063360822	0.122350441726	0.0996460122103	0.0806777569405
a37	0.083722973817	0.172567573072	0.161858017023	0.190067046498	0.119975812274	0.102242870575	0.0945171340701	0.0750485689802
</S>	0.0816624369085	0.190593481536	0.180305403512	0.196129163249	0.107286684137	0.0906166277875	0.0818566220351	0.0715495844901
