 	non	ti	dimentichiamo	mai	</S>
a8	0.41955683	0.203623725	0.09975617035	0.14932205	0.1277412475
a31	0.395694313333	0.235867425	0.0352893846833	0.195194566667	0.137954354167
a20	0.244408637778	0.419585768333	0.0134943750778	0.190346710222	0.132164568056
a31	0.222775142593	0.622405142778	0.0050029708426	0.0885088374073	0.061307925352
a13	0.255281217531	0.616168064259	0.00217756188087	0.0825612818024	0.0438118451173
a31	0.252001429177	0.635555004753	0.00102011574696	0.0691831061008	0.0422403223724
a13	0.184954619726	0.698854468251	0.00119449703565	0.0734742842003	0.0415221341241
a1	0.196099736575	0.65467592275	0.00296564864522	0.1075056014	0.0387530833747
a31	0.235098185525	0.59933567425	0.00620963121507	0.1145388038	0.0448176544582
a41	0.210357958508	0.646702641417	0.00697772673836	0.0930313519333	0.0429302614861
a15	0.202373312836	0.703013497139	0.00601559991279	0.0620710333111	0.026526508162
a13	0.288597980945	0.630963649046	0.00779549530426	0.047187776437	0.0254550617207
a31	0.329541200315	0.584414353015	0.0134380844348	0.0382669988123	0.0343393272402
a11	0.330114493438	0.540535004338	0.0203110461449	0.0472248619374	0.0618145477467
a31	0.354386911146	0.370023334779	0.0987815043816	0.0917400729791	0.0850681395822
a46	0.344104563715	0.239977331593	0.146826048127	0.142987560993	0.126104474861
a31	0.280018221238	0.193947973864	0.181328812709	0.187162760331	0.157542228287
a46	0.246329887079	0.161327024621	0.208336844236	0.230224266777	0.153782006096
a31	0.236473545693	0.152410098207	0.214859881412	0.249138035592	0.147118488699
</S>	0.203434087846	0.146248599103	0.256535980706	0.256932967796	0.136848409349
