 	il	morto	si	piange	</S>
a20	0.119968545	0.292119665	0.223643475	0.1132301405	0.25103815
a31	0.0815736783333	0.359252698333	0.294412705	0.0452101718333	0.21955071
a18	0.139200326111	0.400059156111	0.288893718333	0.0480679652778	0.123778858667
a15	0.27332465537	0.399459158704	0.190789116111	0.0634091850926	0.0730179382223
a31	0.33794157179	0.426039069568	0.142357998704	0.0438786850309	0.0497826944074
a15	0.238599787263	0.573394923189	0.117961859568	0.0202607131103	0.0497827151358
a31	0.115703219088	0.725383341063	0.098055609856	0.00763616352343	0.0532216537119
a29	0.0675953930293	0.672415990354	0.135125809952	0.0117319372278	0.113130867904
a31	0.0620035643431	0.652629340118	0.138714556651	0.0136500690759	0.133002470968
a0	0.0714511681144	0.675754963373	0.136796408884	0.0158135593586	0.100183908656
a31	0.112884229371	0.627318621124	0.148750949628	0.0171898170529	0.093856375552
a13	0.161076673124	0.619168340375	0.122257688209	0.0140653462843	0.0834319245173
a18	0.191927307708	0.604644896792	0.11488762107	0.0167787857614	0.0717613831724
a41	0.222294735903	0.615755242264	0.100968052357	0.0178135302538	0.0431684450575
a31	0.236896511968	0.623701247421	0.090616061119	0.0189684034179	0.0298177696858
a18	0.229505470656	0.638566962474	0.084624225373	0.0185803901393	0.0287229505619
a31	0.203279180219	0.667363910825	0.0723343734577	0.0250491460464	0.031973398854
a46	0.235442660073	0.615610946942	0.0620375994859	0.0465062830155	0.040402524618
a31	0.229987430024	0.444951468981	0.115839416495	0.112365641005	0.096856056206
a0	0.233280576675	0.38157069966	0.132115994498	0.135343820335	0.117688882069
a31	0.231137008892	0.333974776553	0.137190827166	0.162228486778	0.135468864023
</S>	0.174447729446	0.249542803276	0.179323283583	0.217028673389	0.179657492011
