 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.275887869	0.1489607185	0.0385238475	0.073840722	0.085102795	0.0455323895	0.2269154825	0.105236164
a31	0.457876463	0.153095798167	0.0240626155	0.0708480783333	0.079656865	0.0633969511667	0.0820793305	0.0689838573333
a14	0.445755717667	0.135662051389	0.0190871175	0.0698287637778	0.147246435	0.0863355170556	0.0317632965667	0.0643210557778
a37	0.301768575889	0.153684003796	0.0191340375	0.0741766179259	0.262215738333	0.127714519019	0.0125961244556	0.0487103535926
a10	0.29489747863	0.139125154599	0.0183508485	0.111485675975	0.221965089444	0.144662229673	0.0084592646852	0.0610542761975
a31	0.318267642877	0.1435151982	0.0204045511667	0.137754358658	0.188691076481	0.112073216558	0.00666941579507	0.0726245653992
a28	0.315911014292	0.164713922733	0.0264158717222	0.148921759553	0.177215795494	0.092748872186	0.00412379436502	0.0699489751331
a31	0.317835754764	0.183400317578	0.0400055009074	0.218624626518	0.115809498498	0.0605796833953	0.00355213475501	0.0601924930444
a42	0.204249772255	0.135780633859	0.0372382879691	0.176819194839	0.0752759808327	0.0570718671318	0.021903770685	0.291660522348
a23	0.094480110085	0.0598703406197	0.018321324323	0.0703672609463	0.0416403749442	0.0567597357106	0.0485877502283	0.609973140783
a8	0.0612071553617	0.0365959125399	0.0138284247743	0.0414526293154	0.0363594883147	0.0623429119035	0.0656297934094	0.682583713594
</S>	0.0480414576808	0.03069904277	0.0143976383872	0.0348761631577	0.0383535091574	0.0822930159518	0.0743279017047	0.677011306797
