 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.0834103315	0.082895326	0.267453449	0.11151314	0.083850143	0.094217341	0.1249112765	0.047147172	0.062901511	0.0417003425
a31	0.0809236021667	0.0770961643333	0.392672759667	0.106069095	0.0379325996667	0.03969808	0.0551052205	0.0313608353333	0.145301401	0.0338402751667
a1	0.0562384263889	0.0603582171111	0.363317913222	0.15983772	0.0367387382222	0.028900679	0.0376141108333	0.0329684501111	0.177755107	0.0462706510556
a28	0.043069359463	0.0648702607037	0.306651687741	0.265537133333	0.0767510744074	0.0277636423333	0.0305694366111	0.0344898637037	0.0943098003333	0.0559877503519
a24	0.049572179821	0.0823043335679	0.327506585914	0.250398504444	0.0761307948025	0.0211357764444	0.0245835342037	0.0323500565679	0.0902619581111	0.0457562544506
a31	0.050278418607	0.0773536915226	0.370548985305	0.197168104815	0.0695328832675	0.0262752301481	0.0288913384012	0.0478951241893	0.104045896037	0.0280102854835
a18	0.0393398215357	0.0429937415075	0.313156198435	0.181294498272	0.0812964180892	0.0386473683827	0.0506052791337	0.0761617813964	0.145036898679	0.0314679798278
a24	0.0280132598452	0.0196689621692	0.181745396145	0.153647487424	0.0656171346964	0.0410750837942	0.0888227913779	0.127971795132	0.225846796226	0.0675912916093
a13	0.0172056952817	0.0127811900564	0.100068877382	0.0992403271413	0.0473443348988	0.0426486702647	0.147872303793	0.212809188377	0.218607385409	0.101422047203
a18	0.0172797520939	0.0152755526855	0.0631392134607	0.0670814457138	0.0334008106329	0.0481922690882	0.201934587931	0.302072092792	0.154700533136	0.0969237857343
a31	0.020095092698	0.0189293275618	0.0488865634869	0.0621777019046	0.036708661211	0.0520221326961	0.205737562644	0.364798887597	0.111106579045	0.0795375352448
a24	0.0171734578993	0.0148160608206	0.051993038829	0.0754325206349	0.0771995424037	0.0653542775654	0.178688177548	0.333441759199	0.112671516348	0.0732296817483
a11	0.0153297242998	0.00910995790687	0.0517941272763	0.0752606168783	0.0901951881346	0.0865954505218	0.206119942516	0.294605293066	0.110171822116	0.0608178932494
a31	0.0257973454333	0.0115353346356	0.0666586740921	0.0700961522928	0.0665449167115	0.0880136635073	0.254212007505	0.256707047689	0.114551697372	0.0458831604165
a39	0.0287511141444	0.0114962767119	0.083364024364	0.0864048207643	0.0880818222372	0.106204127836	0.226662735835	0.229899372563	0.101537941791	0.0375977401388
a20	0.0226217210481	0.00841361567063	0.0829709461213	0.113343390255	0.123500094079	0.134713229279	0.209326238612	0.216947344188	0.0598617442637	0.0283016720463
a31	0.024328785016	0.00633442032354	0.0984207687071	0.134741440085	0.150200998026	0.140799263093	0.232482186204	0.137188667063	0.0577539057546	0.0177495813488
a17	0.0202228990053	0.00432709584118	0.0815511562357	0.112799003362	0.142063222675	0.206680151031	0.261516388735	0.107214274688	0.0521249639182	0.0115008527829
a20	0.0134397830018	0.00423198458039	0.0590341054119	0.100597254454	0.119466524225	0.267405430344	0.282361396245	0.102778424896	0.0417021499727	0.00898296792763
a31	0.0110318634673	0.00488235859346	0.0655851134706	0.119692661485	0.114657909742	0.256627786781	0.282760045415	0.0906007049653	0.0444944833242	0.00966707697588
a24	0.00826020195577	0.00410223053115	0.0463204289902	0.0908641011617	0.084125304914	0.31863299226	0.333548381805	0.0710718763218	0.0345203671081	0.00855408012529
a20	0.00876370298526	0.00738038317705	0.0251573874967	0.0662684843872	0.060655731638	0.375858240753	0.368484860602	0.0513595267739	0.024033586036	0.0120380901751
a8	0.0115670136618	0.012343922059	0.0213935228322	0.0728938834624	0.0569437472127	0.291049246918	0.432586506867	0.0508424839246	0.032744963012	0.0176347493917
a20	0.0159947472206	0.0199124876863	0.0222019509441	0.0639680998208	0.0519103334042	0.225172338973	0.486419632289	0.0494119603082	0.0375500143373	0.0274584841306
a31	0.0188759030735	0.0258911735621	0.0229326899814	0.0582744122736	0.0554998821347	0.243331659658	0.454161654096	0.0517558941027	0.0312249364458	0.0380518130435
a24	0.0185150290245	0.0223967521874	0.0220781803271	0.0556772457579	0.0548759780449	0.254965609886	0.466260334699	0.0485733303676	0.0245032111486	0.0321543220145
a37	0.0205429776748	0.0254759030625	0.0245931687757	0.0582871312526	0.0566097866816	0.242562849962	0.460121141566	0.0516739491225	0.0248783983829	0.0352546916715
a46	0.0262645142249	0.0337549400208	0.0297341462586	0.0730409470842	0.0699182188939	0.215144136654	0.402457227189	0.0680908163742	0.0304562267943	0.0511388355572
a31	0.0312276104083	0.0415863560069	0.0350317730862	0.0837364656947	0.0803981929646	0.187418448885	0.362129442396	0.0792079821247	0.0364046555981	0.0628590888524
a28	0.0317732944694	0.043610694669	0.0353987910287	0.0814896185649	0.0809079543215	0.181176899628	0.362446227465	0.0799980373749	0.0371944301994	0.0660040702841
a24	0.0308809624898	0.037080400223	0.0338684860096	0.0794564461883	0.0824594481072	0.207275329876	0.370326215822	0.071581461125	0.0340008607331	0.053070404428
a31	0.0333994141633	0.0427208794077	0.0380392006699	0.0799678700628	0.0841158760357	0.201380293292	0.357321071941	0.0699896290417	0.0385302745777	0.0545354938093
a17	0.0373011490544	0.0527469071359	0.0426854222233	0.0892066946876	0.0902435920119	0.164725771097	0.320417310647	0.0849163930139	0.0443383551926	0.0734184112698
a31	0.0390246803515	0.0552023980453	0.0438097640744	0.0967555715625	0.0968433093373	0.151675847032	0.294323883549	0.0943662510046	0.0455654157309	0.0824329004233
a46	0.0416512014505	0.0546279916818	0.0453796813581	0.106874293854	0.106895321779	0.146072382344	0.265368904516	0.103860387002	0.0473743742436	0.0818954688078
a8	0.0464434501502	0.0528781305606	0.0483733604527	0.122958947951	0.124862693926	0.143978047448	0.214296361505	0.117105072334	0.0536856780812	0.0754182316026
a31	0.0485416373834	0.0577667135202	0.0509960601509	0.125810119317	0.128916959975	0.139703695816	0.187224307168	0.120964906111	0.0574724450271	0.0826031638675
a8	0.0502576687945	0.0599352678401	0.052817061717	0.124141159772	0.133197205325	0.141611998605	0.181701252389	0.116351610704	0.057748864009	0.0822379579558
</S>	0.0523823113972	0.05747141392	0.0538397583585	0.125727594886	0.141913982662	0.147681579303	0.177472046195	0.112906830352	0.0595986220045	0.0710059089779
