 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.32900927	0.161610772	0.077609646	0.0778093115	0.089785885	0.1003642165	0.163810975
a31	0.466981123333	0.200529604	0.0507543593333	0.0418246878333	0.060088485	0.0584055281667	0.121416268333
a21	0.444359227778	0.260848991333	0.0660976197778	0.0379115156111	0.0622337983333	0.0329903177222	0.095558566111
a37	0.327601162593	0.280433317111	0.120866049926	0.0596369552037	0.0833031727778	0.0447950272407	0.0833643473703
a8	0.308874517531	0.34071904237	0.115408714975	0.0576304057346	0.0724791409259	0.0443473314136	0.0605408477901
a31	0.341011065844	0.34462356079	0.0614046776583	0.0574928359115	0.0996866769753	0.0231492061379	0.0726319492634
a13	0.322140505281	0.247598760263	0.0439198758861	0.0753339936372	0.169549958992	0.0223620753793	0.119094813088
a20	0.291675708427	0.195465566754	0.0373170102954	0.0713099628791	0.210816119664	0.0243023524598	0.169113261029
a3	0.291801489476	0.145882132251	0.0305346164318	0.057085136293	0.214917983221	0.0245204618199	0.235258170343
a31	0.374775443159	0.128519397417	0.0187488247106	0.0406024800977	0.16234885274	0.0175703192733	0.257434656781
a29	0.506565931053	0.0954932824723	0.00867168330353	0.0284681633659	0.109817899247	0.0105765720911	0.240406448927
a31	0.650876203684	0.0456667008241	0.00420953200118	0.020176549122	0.071816429749	0.012414425697	0.194840176309
a3	0.759699677895	0.0280462432747	0.00402420396706	0.0171427717073	0.0472157882497	0.0190156685657	0.124855637103
a31	0.726266259298	0.0276964107582	0.0113081532224	0.0191684385691	0.0455293244166	0.0289896648552	0.141041707368
a24	0.665456719766	0.0264317679194	0.0162226900741	0.0260682628564	0.0501575261389	0.0485776092851	0.167085355789
a31	0.538958039922	0.0515591236398	0.0386299206914	0.0368273442855	0.060016676713	0.076682433095	0.197326425263
a39	0.367042423307	0.0758923645466	0.0582204165638	0.0463188727618	0.074991775571	0.0998078076983	0.277726365088
a31	0.253226854436	0.101825954849	0.0753501455213	0.0640649822539	0.0865568585237	0.150057059233	0.268918158363
a33	0.155389394812	0.120128078283	0.0971824138404	0.0854472240846	0.0980069728412	0.202333519744	0.241512409454
a31	0.122318489604	0.118466219428	0.103780437947	0.0951687446949	0.105913370947	0.230170576581	0.224182179818
a23	0.114983617868	0.123239043143	0.110338987316	0.102946931565	0.113457333649	0.22851647886	0.206517626606
</S>	0.115844763934	0.119105631572	0.110632345658	0.108666165782	0.119663346824	0.20882027943	0.217267498303
