 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.09742999	0.11055282	0.12384596	0.115739875	0.124501522	0.12669557	0.168473075	0.132761195
a27	0.100313296667	0.107614636667	0.128533643333	0.123026475	0.141430997333	0.117256056667	0.175205065	0.106619835
a8	0.105492972222	0.158846155556	0.186346584444	0.131785988333	0.130540632444	0.0832353422223	0.128742055	0.0750102626667
a28	0.103461864074	0.290008701852	0.208451354815	0.107143372778	0.0889992908147	0.0581944340741	0.0926205083333	0.0511204752222
a31	0.0923073990247	0.394203390617	0.208236304938	0.0781021955927	0.0617124149382	0.048533279358	0.0832696694444	0.0336353770741
a24	0.0726360073416	0.321403693539	0.177438689646	0.0649619951976	0.0711379096461	0.0742754511193	0.133773146481	0.0843731310247
a31	0.126179659114	0.229638977846	0.0995564212153	0.0661998003992	0.108800713215	0.0877191537064	0.157356457494	0.124548783675
a10	0.154052134705	0.172993097282	0.0661524867384	0.0600313664664	0.107130717738	0.0621428895688	0.218569911165	0.158927327892
a20	0.119517956568	0.107823150427	0.0435760385795	0.0495010308221	0.104778699246	0.0537768781896	0.328649610388	0.192376585964
a31	0.100895388856	0.107597573476	0.0423100561932	0.0653662826074	0.149961809749	0.0530564180632	0.314879993463	0.165932448655
a39	0.0822734162853	0.148790734492	0.0732998353977	0.0993786142025	0.18523082325	0.0470974166877	0.228491086488	0.135438046218
a31	0.0904351387618	0.218486931497	0.0991059551326	0.0949443860675	0.149933052417	0.0407224008959	0.167867694163	0.138504422073
a18	0.0990766429206	0.303737490499	0.101191736711	0.0823952166892	0.119994858806	0.038546802632	0.127837984721	0.127219245024
a31	0.0925051376402	0.293840406833	0.0981549039037	0.0896910688964	0.104682262935	0.0434630322107	0.11647788824	0.161185312675
a17	0.0801475578801	0.229921458944	0.104314344635	0.0901946129655	0.0775670093117	0.0576377197369	0.14891842608	0.211298907558
a31	0.0879526412934	0.199258959648	0.122721821545	0.0967786576552	0.0738284681039	0.0729924232456	0.15466633536	0.191800735853
a8	0.0924058437645	0.155468613216	0.107902381848	0.0819591398851	0.067639159368	0.0807660777485	0.173795698453	0.240063128618
</S>	0.0757238918823	0.139493006608	0.088097942924	0.0679679159426	0.064146704684	0.0792760688743	0.195596224226	0.289698264309
