 	avete	fatto	già	le	verdure	</S>
a6	0.0920541385	0.11030637	0.134688328	0.18089704	0.259263755	0.22279042
a46	0.0718649951667	0.0808141606667	0.101983523333	0.18562497	0.287443211667	0.27226917
a21	0.0669939573889	0.0741441308889	0.0671283187777	0.14665751	0.367228383889	0.277847713333
a20	0.0463282471296	0.14445384363	0.0816463219259	0.13367631	0.383397077963	0.210498197778
a24	0.0235476261432	0.168378277877	0.101164230642	0.155953473333	0.364816742654	0.186139625926
a31	0.0100697466811	0.106339909292	0.097025950214	0.166595147778	0.403044734218	0.216924495309
a14	0.0066859680937	0.086798959764	0.0999266480713	0.167578422593	0.421808431406	0.217201558436
a41	0.0060832956979	0.104601299921	0.114056637357	0.166492204198	0.401107877135	0.207658662812
a37	0.00482039593263	0.11122176664	0.111694460786	0.147944909733	0.423409292378	0.200909167604
a31	0.00383738867754	0.09404558888	0.0919789319287	0.130364941578	0.500970617459	0.178802532535
a6	0.00449119155918	0.16997440296	0.12904769731	0.169118293859	0.40279381582	0.124574602845
a46	0.00622406118639	0.29968845432	0.161508119103	0.175566491286	0.27764126194	0.079371651615
a31	0.0079051932288	0.36638326144	0.144742396368	0.155319810429	0.23913834398	0.0865110378717
a17	0.0101829632429	0.42426723048	0.148951312123	0.144790793476	0.176005487993	0.0958022226239
a20	0.0197203247476	0.435833253493	0.150579554041	0.133470287825	0.159668769331	0.100727780875
a31	0.0314124942492	0.371910694498	0.16247394468	0.144911782608	0.181793979777	0.107497095625
a17	0.0417684894164	0.349345268166	0.18356778156	0.126080720869	0.177871156592	0.121366628542
a20	0.0650010544721	0.306169849389	0.188328103853	0.119364856956	0.180939902197	0.140196266181
a31	0.0978166714907	0.21785629313	0.180926557951	0.138152292319	0.216768920732	0.148479285394
a20	0.119808597164	0.19839157771	0.19141891265	0.14591622744	0.197465630244	0.146999058465
a17	0.137415062388	0.195594045903	0.197220314217	0.15209319248	0.168718103415	0.148959292822
a31	0.145591287463	0.168261685301	0.169331884739	0.158178170827	0.200056484472	0.158580520941
a23	0.149648752488	0.1584161251	0.15980471158	0.161064810276	0.208394608157	0.16267100698
a31	0.154830780829	0.158364898367	0.159350550527	0.162263360092	0.201319262719	0.163871168993
a8	0.15675210361	0.158278422789	0.159134560176	0.162782746697	0.198513627573	0.164538556331
a31	0.158767511203	0.159511244263	0.160178843392	0.163329165566	0.193262925858	0.164950318777
a28	0.159577303734	0.160102821421	0.160798527797	0.163641778522	0.191220708619	0.164658876259
a21	0.163721074578	0.16423512714	0.164559725932	0.165317796174	0.176189426206	0.165976842086
a31	0.163980734859	0.164332689047	0.164618358644	0.165333908725	0.176052228735	0.165682077362
</S>	0.163221662429	0.163375454523	0.163749589322	0.164936824363	0.179489254368	0.165227233681
