 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.0554136875	0.0377759724	0.039199078	0.0368428967	0.0420198142	0.0523114565	0.07043318	0.1009894625	0.124675553	0.11902822	0.15486749	0.16644321
a20	0.0960573908333	0.0193815320667	0.018461398	0.0142561066333	0.0166265812	0.0285695308333	0.0643630866667	0.1036751675	0.142991377667	0.118751684667	0.153276413333	0.223589736667
a37	0.139453556944	0.0185505770222	0.016329417	0.00930086014443	0.00986009626667	0.0235286092778	0.0614698555556	0.0942613758333	0.139261479222	0.107601872889	0.151339691111	0.229042598889
a24	0.109323767315	0.0134602068074	0.0138229115	0.00668371388148	0.00712455938889	0.0219268967593	0.0576410861852	0.0806389186111	0.139150093074	0.122232980963	0.16458782037	0.26340701963
a31	0.0793817407717	0.00739015126913	0.0086423409	0.00506766346049	0.0061371418963	0.0363004045864	0.0725298797284	0.0862953328704	0.153364451025	0.119691173654	0.164582293457	0.260617399877
a39	0.0571168075906	0.00562407495638	0.00919080153333	0.0057439151535	0.00696032739877	0.0411952178621	0.0745433185761	0.0794325432901	0.132373015675	0.134277401218	0.155135324486	0.298407226626
a31	0.0385478731969	0.00403438131879	0.00913987671111	0.00527477371783	0.00792461456626	0.024747626954	0.0663399248587	0.0555332650967	0.091961905225	0.153306237073	0.150113444829	0.393076058875
a24	0.0283838040656	0.00333522587293	0.0072630496037	0.00404082630594	0.00697047218875	0.020742549318	0.0712421149529	0.0536957966989	0.0825345397417	0.138937745691	0.152012038276	0.430841822958
a31	0.0177261640219	0.00260790985764	0.00519002913457	0.00277811756865	0.00476940879625	0.0174739134393	0.0708100799843	0.053256392233	0.0778510885806	0.130217281897	0.146093062759	0.471226527653
a28	0.0115165621406	0.00183473678588	0.00303013814486	0.00200664972288	0.00334719443208	0.0174674748131	0.0734879299948	0.044094557411	0.0702106748602	0.116535532299	0.13429252092	0.522176029218
a24	0.0059630023802	0.00141168969529	0.00197906084829	0.00151423394096	0.00202308384403	0.019169806271	0.0709696633316	0.0362865518037	0.0574582226201	0.0978897957663	0.12995382364	0.575381096406
a8	0.00322554092673	0.00119966263176	0.00166335074943	0.00146593871365	0.00174296508134	0.0157427074237	0.0743570927772	0.0374947986012	0.0690414952067	0.155513188589	0.150235094547	0.488318198802
a31	0.00344504557558	0.00137694657725	0.00247113991648	0.00148175410455	0.00184434366045	0.0125194154746	0.0876345642591	0.101123991534	0.114571058402	0.211163206196	0.143879254849	0.318489319601
a46	0.00395044552519	0.00200953492575	0.00335342800549	0.00150650523485	0.00206595548682	0.0152034151582	0.105123892753	0.125411505178	0.118122982801	0.199787695399	0.127799768283	0.2956648932
a8	0.0027866088084	0.00238626160858	0.00342102370183	0.00208394637828	0.00291774599561	0.0170853713861	0.117533745584	0.0872991830593	0.098684546267	0.231894895133	0.141710422761	0.2921962344
