 	deve	essere	bianco	</S>
a31	0.139016345	0.2831338025	0.325077035	0.252772815
a11	0.0902470273333	0.134867497167	0.360683105	0.414202405
a31	0.0487789294444	0.0668442380557	0.300938431667	0.583438401667
a37	0.133422474481	0.0917486770186	0.253018087222	0.521810730556
a31	0.194799954827	0.14583380234	0.257617572407	0.401748653519
a37	0.177739441609	0.184383347447	0.284070864136	0.353806351173
a31	0.217865100536	0.199396342482	0.283715791379	0.299022800391
a20	0.237825143512	0.181318074161	0.281105273793	0.299751543464
a31	0.232591561171	0.19022032472	0.284122991264	0.293065124488
a0	0.239452777057	0.21786600824	0.283511907088	0.259169304829
a31	0.238205179019	0.25304425608	0.267307029029	0.241443538276
a20	0.238658323006	0.288400168693	0.24606500301	0.226876479425
a18	0.218533814335	0.373076599564	0.20208536767	0.206304203142
</S>	0.194683382168	0.444451549782	0.177329583835	0.183535501571
