 	lo	posso	finire	di	fare	</S>
a20	0.2912046275	0.07656879	0.0979275505	0.22636372	0.20789057	0.100044738
a31	0.566941749167	0.0472568006667	0.0428507651667	0.0998166128	0.171351894333	0.071782174
a46	0.773383196389	0.0235816312222	0.0167768908889	0.0414055104	0.098052109111	0.0468006473333
a31	0.830661845463	0.0137911112407	0.0084992643963	0.0236651159667	0.0767278877037	0.0466547544444
a41	0.909140681821	0.00645413918023	0.0041517967821	0.0111938446556	0.0380909423346	0.0309685648148
a18	0.92083417394	0.00927236366008	0.0045147233107	0.0115946633852	0.0305660235449	0.0232180229383
a7	0.85351623798	0.0324516635534	0.0110027297702	0.0234125127951	0.0477912421816	0.0318255823128
a41	0.794309859327	0.0500373078511	0.0290496659234	0.034605122265	0.0539451417272	0.0380528564376
a31	0.789957333109	0.0417983139504	0.0445762369745	0.040560967755	0.0464191359091	0.0366880178125
a0	0.67631503437	0.0422720909835	0.0999925979915	0.0613572882517	0.0636226096364	0.0564404119375
a31	0.395324761457	0.0935323486612	0.220833632664	0.0972424694172	0.102306959879	0.0907598486458
a39	0.201900833819	0.122931942887	0.305399820888	0.128956476472	0.130124376626	0.110686606215
a46	0.12913478994	0.102340567629	0.300716646963	0.186126288824	0.165492648875	0.116189115405
</S>	0.09706168297	0.0957903988145	0.278766933482	0.228277024412	0.189064774437	0.111039217702
