 	non	sapeva	dove	a	stare	</S>
a20	0.084454575	0.140940557	0.1378366625	0.19634463	0.222206635	0.21821689
a31	0.163122368333	0.116063022	0.130835789167	0.20604155	0.212684358333	0.171252889333
a37	0.194298074111	0.089645319	0.130026221389	0.293687906667	0.204257589444	0.088084918111
a38	0.19404871937	0.0821410996667	0.156743660463	0.321978945556	0.194421716481	0.0506659183703
a31	0.265878086457	0.0661539038889	0.125754463488	0.234741488519	0.26891201216	0.0385600761234
a41	0.248732558819	0.0430381576296	0.0657236421627	0.210700439506	0.32557837072	0.106226825374
a10	0.142406849606	0.0671939615432	0.0614026983876	0.262292679835	0.32622163024	0.140482183791
a20	0.0731100215353	0.0677654651811	0.0544210907959	0.299369453278	0.405518916747	0.099815046597
a9	0.0501929855118	0.042050418727	0.0354727542653	0.251018081093	0.543365738916	0.077900022199
</S>	0.0433073877559	0.0430226278635	0.0345960911326	0.194042945547	0.618896419458	0.0661345510995
