 	non	aveva	dove	aveva	per	stare	</S>
a7	0.046766596	0.041112634	0.07590798	0.11441537	0.140782495	0.41246197	0.16855298
a31	0.147923086667	0.0689631973333	0.0505000086667	0.106974264	0.138314138333	0.348248373333	0.139076886667
a29	0.194810507556	0.0757801714444	0.0356033398889	0.107085316667	0.268178159444	0.234528474444	0.0840139755557
a19	0.133488971185	0.0435885388148	0.0217946276296	0.098658690889	0.386730899815	0.204117364815	0.111620875185
a46	0.118203917062	0.0266828889383	0.0139195042099	0.067489634963	0.329369543272	0.265961471605	0.178373025062
a31	0.0969372610207	0.0239974763128	0.01640747707	0.074626714321	0.268358174424	0.298525523868	0.221147395021
a38	0.0809953890069	0.0288177871043	0.0193006423567	0.0781815714403	0.253923131475	0.309735224623	0.229046271674
a31	0.0853012463356	0.0323947530348	0.0238996574522	0.0554969581468	0.248825230492	0.354901191541	0.199180960558
a20	0.0991497674452	0.0443610233449	0.0304978024841	0.0504116383823	0.206260526831	0.398549803847	0.170769453519
a31	0.120084157815	0.0688439097816	0.0408829841614	0.0463357717941	0.154182498944	0.422003967949	0.147666744506
a0	0.140452292605	0.0829193419272	0.0595176547205	0.0668048849314	0.124537827648	0.395403219316	0.130364798169
a31	0.170788624202	0.128648513976	0.0834707949068	0.0935286729771	0.109969950549	0.297403176439	0.116190280723
a46	0.177186441401	0.149197444659	0.0938574729689	0.112131755659	0.108578280183	0.21937699548	0.139671628241
a18	0.1588755338	0.144403281553	0.113737162323	0.135765528553	0.091350360061	0.199936918493	0.15593124608
</S>	0.1581069869	0.166090960776	0.138624211162	0.148471229276	0.0729762100305	0.176893209246	0.13883723804
