 	è	che	stanno	ancora	alzati	</S>
a20	0.1232085	0.09923408	0.09873374	0.16211526	0.16900564	0.347702785
a31	0.122568923333	0.123181353333	0.19167999	0.153696406667	0.0841863986667	0.324686965
a20	0.137335421111	0.228290867778	0.294390263333	0.139351628889	0.0360813083222	0.164550568333
a31	0.18273242037	0.299970509259	0.249759527778	0.125348426296	0.0179967635407	0.124192376111
a20	0.194083733457	0.24115656642	0.192013712593	0.123542288765	0.0308477305136	0.218355962037
a28	0.122306511152	0.128985005473	0.128986662198	0.113050801255	0.0587471488379	0.447923880679
a31	0.0849995417173	0.0937420451577	0.0909807873993	0.116071542085	0.0886937996126	0.52551229356
a29	0.115892185239	0.116137018386	0.0915256244664	0.143064957362	0.130495569871	0.402884637853
a46	0.170928841746	0.135290962795	0.108010571489	0.188209359121	0.132122349957	0.265437899284
a31	0.199794887249	0.154875580932	0.15905372383	0.23217212304	0.0956831349857	0.158420547761
a20	0.22501103575	0.182338966977	0.167142767943	0.21903030768	0.0990446966619	0.107432237254
a31	0.21948099525	0.184689022326	0.158155815981	0.245330429227	0.109598787221	0.0827449640847
a39	0.216285665083	0.181245240775	0.174428871994	0.265991429742	0.0945217540737	0.0675270510282
a20	0.203128241694	0.176555570258	0.177973937331	0.259183376581	0.113649714691	0.0695091483427
a8	0.146378557231	0.167597476753	0.192863025777	0.28134795886	0.136592404897	0.0752205594476
a20	0.119414689077	0.150551758918	0.186842321926	0.267794452953	0.165222371632	0.110174403149
a24	0.122701603026	0.130625872973	0.158282537309	0.223025220984	0.202848427211	0.16251636105
a46	0.132244867675	0.128782447658	0.141107092436	0.197746793661	0.233210505737	0.16690832035
a8	0.125200332558	0.126397382553	0.136691334145	0.202432997887	0.260594935246	0.148683026783
a23	0.117214512853	0.121191907518	0.135646134715	0.210716159296	0.262591501749	0.152639798928
a8	0.126163336284	0.130432329173	0.142388091572	0.204362463099	0.23531110725	0.161342679643
</S>	0.144593018142	0.148614799586	0.153511450786	0.185694031549	0.208301403625	0.159285284822
