 	perché	aveva	lavorato	molto	</S>
a46	0.13844002	0.114442525	0.13237278	0.31546332	0.29928135
a31	0.11086161	0.0642564403333	0.080656892	0.443980323333	0.30024475
a17	0.164349586667	0.152045608778	0.0705976693333	0.388347837778	0.22465931
a31	0.235141295556	0.274013469593	0.0760066281111	0.206595955926	0.20824265
a37	0.208156241852	0.241401416531	0.110644577704	0.116203415309	0.32359434
a31	0.168207417284	0.214010538844	0.155316712568	0.0717135817697	0.390751733333
a18	0.127204679095	0.198400076281	0.119981258189	0.0490064582566	0.505407507778
a10	0.152240539698	0.143058535427	0.0977893167297	0.0360764860855	0.570835102593
a31	0.270158056566	0.118341499809	0.12450965891	0.0406199443618	0.446370810864
a46	0.250363568855	0.110811169603	0.111272129637	0.0637725947873	0.463780503621
a20	0.228366772952	0.103472283534	0.0826321565457	0.0800156815958	0.505513061207
a11	0.268153834317	0.103900876511	0.0709100238486	0.0994461338653	0.457589093736
a18	0.312866471439	0.105184995504	0.0923177296162	0.131724437955	0.357906361245
a31	0.450552283813	0.0710806908347	0.151169756539	0.107924874985	0.219272397082
a0	0.499011761271	0.0538653816116	0.182644918846	0.0750713623283	0.189406565694
a31	0.339399183757	0.0736577362039	0.342324612949	0.0667134091094	0.177905068565
a8	0.252573604586	0.0921921154013	0.46200532765	0.0706232197031	0.122605749522
a31	0.228089621529	0.118469255134	0.441153565883	0.085894409901	0.126393156507
a7	0.201528713843	0.159947795045	0.415891398628	0.0940804933003	0.128551618836
a31	0.203295367948	0.182585421682	0.378339089543	0.108206237767	0.127573899612
</S>	0.176603528974	0.187616370841	0.388462114772	0.113385178883	0.133932819806
