 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a23	0.072026865	0.0528200195	0.04163447308	0.056721026	0.073416337	0.13789487	0.15068773	0.073775477	0.10033488	0.1212535775	0.11943475
a31	0.074747045	0.0466787741667	0.01491394068	0.039026683	0.0645294473333	0.171127693333	0.20118736	0.0572535836667	0.0851615066667	0.122679439167	0.122694518
a20	0.101205138333	0.0623418660556	0.0100911488267	0.0539399546667	0.119631457444	0.149767475778	0.186755383333	0.0383972622222	0.0755179588889	0.103818073056	0.0985343073333
a13	0.120101679444	0.0750850386852	0.0177465046089	0.0621019615556	0.183577442481	0.118913136593	0.141025904444	0.0266032750741	0.0836893396296	0.0927149310187	0.0784407877778
a37	0.158941159815	0.114931042895	0.021816590203	0.0392336828519	0.140037070827	0.116211998864	0.161234658148	0.0353978550247	0.0804814098765	0.0712432226729	0.0604712912593
a31	0.222178443272	0.157442770965	0.0147534685677	0.0283484816173	0.082247873609	0.128359349621	0.157521689383	0.0464349826749	0.0686295699588	0.0426587072243	0.0514246984198
a43	0.171119570424	0.116057555988	0.0071548184559	0.0231232602058	0.0543234728697	0.109014653207	0.130853909794	0.044843595225	0.11712473332	0.0622561297414	0.16412834414
a31	0.0753550911413	0.0519256603293	0.00355814675197	0.0162364310686	0.0340944182899	0.064503885069	0.169475213265	0.0324083844083	0.245976257773	0.0746107825805	0.23185575138
a24	0.0449899323804	0.0298569337764	0.00245253995066	0.0135817273562	0.0348100727633	0.0633583823563	0.188417731088	0.0211111861361	0.279393775924	0.0886861768602	0.23334156046
a7	0.0311411411268	0.0235314485921	0.00259447191689	0.0155759031187	0.0369671605878	0.0675696101188	0.144326203696	0.017588850712	0.234552271975	0.122537228953	0.303615720153
a31	0.0258561010423	0.021557585864	0.00312692113896	0.0168183860396	0.0395237955293	0.0778569927063	0.121090711232	0.014507763904	0.294394120658	0.113817039651	0.271450593384
a13	0.0186353660141	0.014021863488	0.00310178487965	0.0132098810132	0.0458809108431	0.0833126482354	0.108786972077	0.0114231976347	0.385964526886	0.112362453217	0.203300444461
a28	0.010610090338	0.00810475422933	0.00256383515988	0.0109714686711	0.0413277376144	0.0591826360785	0.103908859026	0.0116622245449	0.459773725629	0.116134204406	0.175760481487
a20	0.00777705711267	0.00599440234311	0.00203849575329	0.0088317072237	0.0286871898715	0.0405165496928	0.117994676342	0.0120670761816	0.533320211876	0.092328804802	0.150443800496
a31	0.0107953180376	0.0086059738477	0.00453570548443	0.0132102437412	0.0229855379572	0.0311814948976	0.178659232114	0.0172352217272	0.504324860625	0.068574774934	0.139891613499
a37	0.0139226196792	0.0115582509492	0.00626074882814	0.0156696295804	0.0213242096524	0.0407673159659	0.272289060705	0.0218623339091	0.402647430208	0.075229329978	0.118469061166
a1	0.0135570132264	0.0105631843164	0.00533023717605	0.0123619891935	0.0186299848841	0.0397941729886	0.370142966902	0.0238598389697	0.343849353403	0.0774837626593	0.0844275053887
a28	0.0137695267421	0.00965106077213	0.00615486969202	0.0130844943978	0.0167092962947	0.0247451579962	0.450882702301	0.0286936336566	0.315646487801	0.0591956685531	0.0614671367962
a1	0.0165787605807	0.0132933682574	0.012397863964	0.0240870061326	0.0289700540982	0.0291663449987	0.409521510767	0.0353108155522	0.301411345934	0.0655040361844	0.0637589522654
a28	0.0221653811936	0.0195853610858	0.020115635988	0.0364702323775	0.0428280973661	0.0414316643329	0.339305080256	0.0474846995174	0.267068151978	0.0862076570615	0.0773380874218
a31	0.0312287977312	0.0332241826953	0.0389390516627	0.0589811174592	0.066482514122	0.0562250174443	0.261354063419	0.0680919898391	0.203619597326	0.0959212726872	0.0859324258073
a20	0.0426630765771	0.0475227648984	0.0556503135542	0.0797961964864	0.0846326747073	0.0671846694814	0.180639927806	0.0911047562797	0.149538285775	0.114463456229	0.0868038802691
a31	0.0474770605257	0.0520458539661	0.0609541971847	0.0962264008288	0.103939691569	0.0687658348271	0.130392782602	0.10548757876	0.121760148592	0.124656308743	0.0882941400897
a20	0.0564875371752	0.0609779389887	0.0698420923949	0.10268132361	0.113578855523	0.0724652702757	0.0991987488673	0.105970111253	0.103982666197	0.125681662914	0.0891338050299
a31	0.0599457677251	0.0641889099962	0.0727773761316	0.10409036787	0.113422266841	0.0738036987586	0.0878963982891	0.107361019084	0.0985735887323	0.127534847638	0.0904057583433
a8	0.0587759442417	0.0629365683321	0.0715677473772	0.105953375957	0.110859085614	0.0718199062529	0.0703698300964	0.117701095028	0.101128024911	0.137134119213	0.0917542894478
</S>	0.0640293646209	0.066295179166	0.0711253266886	0.0972754929785	0.094960087807	0.0713011081264	0.0746463650482	0.122657027514	0.0989821804555	0.151619014607	0.0871088297239
