 	io	voglio	che	Maria	venga	qui	</S>
a31	0.345413815	0.1442473	0.0870754435	0.0670468265	0.068415571	0.099588316	0.18821275
a39	0.424880515	0.217118583333	0.128650496833	0.0319483778333	0.03166931	0.0406459934667	0.125086761333
a31	0.315450628333	0.297348517778	0.216723848944	0.0646345589444	0.0231652633333	0.0203024002889	0.0623748544443
a37	0.259312489444	0.335758782593	0.258214312981	0.0752204369815	0.0180376517111	0.0125136055296	0.0409427574814
a31	0.288573979815	0.343544294198	0.264443614327	0.0517866096605	0.012436159837	0.0081975984432	0.0310177208271
a11	0.390413343272	0.327417418066	0.197812371442	0.0428245682202	0.009788178079	0.00606131398107	0.025682776609
a20	0.506712147757	0.334167626022	0.110106423814	0.0204683750734	0.004076568693	0.00268159746036	0.0217872828697
a4	0.532253982586	0.303114692007	0.0980044346047	0.0165540710245	0.00460585176433	0.00169080018679	0.0437761936232
a24	0.550666370862	0.220411080669	0.118428078202	0.0203883890082	0.00698828792144	0.0014380861956	0.0816797165411
a31	0.585846033621	0.180118660223	0.102156506067	0.0173836123361	0.00758386017381	0.0036046939652	0.10330664618
a11	0.561069821207	0.194642763408	0.108444495356	0.0115913542787	0.00952171725794	0.00589300165507	0.108836820727
a24	0.450508550402	0.211773277803	0.157365751785	0.0190496565929	0.0280018467526	0.0350968452184	0.098204008909
a31	0.337283446801	0.197849822601	0.169987063928	0.0386648751976	0.0494993842509	0.0613285084061	0.145386851636
a46	0.226005267267	0.159897110867	0.153565157976	0.0634736370659	0.062891071417	0.130514989469	0.203652750545
a8	0.134663282422	0.121756840289	0.130079482659	0.0808013623553	0.0800779724723	0.208053829823	0.244567233515
</S>	0.108378148711	0.105281745145	0.115347891329	0.0842019611776	0.0887718742362	0.213533834911	0.284484566758
