 	non	ci	dimentichiamo	mai	</S>
a31	0.2010186	0.1063759135	0.103943552	0.22796491	0.36069707
a20	0.363175483333	0.0454534973	0.0431298301667	0.17173797	0.376503256667
a31	0.665020414444	0.0178957850333	0.0154487066222	0.092827295	0.208807825556
a11	0.821901144815	0.0172190438111	0.00632913967407	0.053997231	0.100553455185
a20	0.809220014938	0.0237473106037	0.00470289175802	0.0597576513333	0.102572151728
a31	0.807583968313	0.0206003062012	0.00439634811934	0.0564857524444	0.110933630576
a11	0.819336739438	0.0368926587337	0.00491413233978	0.0484702448148	0.0903861828587
a31	0.811057913146	0.0514866002446	0.00730401934659	0.0468688302716	0.0832825969529
a18	0.811408084382	0.0629151040815	0.00803767044886	0.0436369280905	0.074002180651
a42	0.731489054794	0.123556841361	0.015270366483	0.0509469206968	0.0787367885503
a31	0.679667131598	0.166342143787	0.030690388161	0.0450630612323	0.0782372595168
a18	0.779048827199	0.117709708929	0.029186474387	0.0286896784108	0.0453652881723
a31	0.8247911024	0.0920183873097	0.0256037857957	0.0267617811369	0.0308249063908
a39	0.8401537108	0.0861216607699	0.0244763565986	0.0252455620456	0.0240026964636
a31	0.842989320267	0.0863923152566	0.0237641308662	0.0263801910152	0.0204740298212
a20	0.845401390089	0.0865611790855	0.0243157609554	0.0262582205051	0.0174633936071
a39	0.875226063363	0.0617820253618	0.0211317303185	0.0240081096684	0.017852033869
a31	0.760159554454	0.112109766787	0.0424712294395	0.0547298458895	0.030529623623
a14	0.602162451485	0.180939408929	0.0731638631465	0.0920653086298	0.0516689858743
a46	0.435403383828	0.21420266631	0.102244844382	0.16060141621	0.0875476919581
a20	0.282015661276	0.262771282103	0.119399870127	0.225532898737	0.110280312319
a31	0.235653170425	0.300469160701	0.119995920042	0.234510076246	0.10937166444
</S>	0.229129660213	0.30249848035	0.121297742021	0.236955863123	0.11011820022
