 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.04715528615	0.10808126	0.147277905	0.158624295	0.06026581	0.153347415	0.14746281	0.177785185
a31	0.0178218797167	0.102128938	0.165296615	0.211663755	0.0334798993333	0.159520485	0.131961826667	0.178126538333
a20	0.0202523634722	0.143569320667	0.151470285	0.274483821667	0.0319140151111	0.131141001667	0.096405120889	0.150764016111
a31	0.0370059141574	0.207921703556	0.139038635	0.320273973889	0.0425505407037	0.101638267222	0.0539657756297	0.0976051587037
a37	0.0328631403858	0.156113110519	0.120492178333	0.351125341296	0.0364767145679	0.113638079074	0.0488352752099	0.140456122901
a14	0.0165442621286	0.068122822173	0.093505710111	0.391020723765	0.0198565011893	0.130260316358	0.0462817417366	0.234407880967
a10	0.0114811103762	0.032851070391	0.073473644037	0.381400197922	0.0237015817298	0.142899305453	0.0454911659122	0.288701893656
a31	0.0174612954587	0.0268403604637	0.097120964679	0.384952222641	0.0353753289099	0.146081945151	0.0394263239707	0.252741547885
a37	0.0211350384862	0.0295541144879	0.124972654893	0.416571574214	0.0286904844033	0.121379251717	0.0219289979902	0.235767915962
a10	0.0235257678287	0.0331172198293	0.129995638298	0.435606574738	0.0152424565678	0.117193997239	0.0150887336634	0.230229651987
a14	0.0311757689429	0.0487734039431	0.145553789433	0.435221908246	0.0115470278559	0.116467120413	0.0110631245545	0.200197873996
a0	0.0459953256476	0.0768640713144	0.155844066478	0.386435456082	0.00861377071863	0.126183611471	0.00946005651817	0.190603651332
a20	0.0645462498825	0.106358173771	0.194695758826	0.325951738694	0.00754801733954	0.134361367157	0.0125626111727	0.153976090444
a33	0.164294693294	0.115913811257	0.228546432942	0.265047012898	0.0102010834465	0.0906235290523	0.0201792600576	0.105194200148
a20	0.232191871098	0.118799950419	0.265403740981	0.212589997633	0.0215718791488	0.0569515816841	0.0285259753525	0.0639650290493
a31	0.190784430366	0.154902743473	0.341405280327	0.176765632544	0.0284610163829	0.0382534498947	0.0252121867842	0.0442152553498
a0	0.166417463455	0.176397901158	0.370557660109	0.169467650848	0.0239804817943	0.0284740419649	0.0217491515947	0.0429556257833
a41	0.159358784485	0.163778763719	0.370740750036	0.179540983616	0.0295778535981	0.028026983655	0.0277736101982	0.0412022532611
a31	0.176431754828	0.172588074573	0.355611613345	0.175561581205	0.0357016931994	0.025709385885	0.0268601267327	0.0315357857537
a37	0.198265991609	0.170659598191	0.321680811115	0.197700220402	0.0320406670665	0.0255196339617	0.0228132382442	0.0313198725846
a31	0.199580710536	0.13707027273	0.308422257038	0.229343653467	0.0378892343555	0.0266804789872	0.0292282520814	0.0317851518615
a18	0.197406490179	0.11241430091	0.261758945679	0.226399807822	0.0588123507852	0.0441226233291	0.0514765706938	0.0476089049538
a8	0.17398791006	0.105785783637	0.18870690856	0.209272512607	0.0865101055951	0.0738336847764	0.0841634152313	0.0777396683179
a20	0.139723191687	0.0949425225457	0.141573906187	0.181998750869	0.130400410532	0.100441970259	0.12335730341	0.0875619294393
</S>	0.130710923344	0.0825329782728	0.118552728094	0.161616855434	0.159963680266	0.114945310129	0.146524006705	0.0851535047196
