 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.27708297	0.110719075	0.090538033	0.0934760495	0.16635764	0.261826215
a31	0.27604284	0.0648468513333	0.0450419723333	0.0885638395	0.176903983333	0.348600495
a24	0.192448803333	0.0673146467778	0.0637358601111	0.114644039833	0.240622344444	0.321234308333
a37	0.153743164444	0.0772498139259	0.0729465217037	0.108613943278	0.287780721481	0.299665842778
a14	0.102409752148	0.053085760642	0.0460503955679	0.108812961093	0.33282413716	0.356816977593
a29	0.0540748513827	0.0342660055473	0.0328975235226	0.089762657031	0.33951208572	0.449486845864
a0	0.0325590471276	0.0197829598491	0.0274426471742	0.0598509223437	0.245369758573	0.614994648621
a29	0.0256262460425	0.0243744819497	0.0459213133914	0.0531346234479	0.173344041191	0.677599282874
a20	0.0405738106808	0.0572293839832	0.0818315257971	0.0610059304826	0.132865955397	0.626493394291
a31	0.0707571402269	0.0789326129944	0.154661343266	0.0841246368275	0.106402936799	0.505121338097
a24	0.135238451742	0.0805332859981	0.233104401089	0.135704892276	0.0901197972663	0.325299162699
a46	0.197450687247	0.100926266999	0.23888374703	0.160319070759	0.0945702757554	0.2078499209
a31	0.208978119082	0.111768532333	0.20904374901	0.16457247692	0.126859521918	0.1787775803
a0	0.203671216361	0.105437770778	0.213704933003	0.19483221564	0.126826147306	0.1555277101
a20	0.20331763212	0.107902680259	0.221752861001	0.20377215188	0.126221545769	0.1370331267
a31	0.225105397373	0.128121906753	0.202287400334	0.17774135396	0.14688193859	0.1198620289
a46	0.226396642458	0.146325088918	0.192520780111	0.164971467987	0.14389881953	0.125887239633
</S>	0.207180846229	0.146945859459	0.193257390055	0.171977278994	0.141822734765	0.138815919816
