 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.121707515	0.1114656625	0.1267990925	0.122966485	0.144991555	0.13037198	0.118283085	0.1234146375
a20	0.167635295	0.160600450833	0.174825135833	0.0735580236667	0.146837975	0.091268624	0.0925095186667	0.0927649951667
a11	0.181759135	0.192546800278	0.228230188611	0.0627096832222	0.168822801667	0.0518033153333	0.0610597598889	0.0530683270556
a10	0.122856425	0.145627408426	0.228430086204	0.147222997741	0.169047227222	0.0686637184444	0.070553539963	0.0475985950185
a39	0.0700237336667	0.108840647809	0.221001552068	0.21206791258	0.162447652407	0.0940361678148	0.0813671716543	0.0502151516728
a7	0.0484103185556	0.0911871092697	0.230442417356	0.242362277527	0.168013364136	0.0916380842716	0.0790855288848	0.0488608962243
a37	0.0332971821852	0.0584576530899	0.270219805785	0.292150625842	0.150993041379	0.0747768914239	0.0732283396283	0.0468764710748
a8	0.0240913563951	0.0374568923633	0.377404828595	0.234161965281	0.141563253793	0.062288308808	0.0714014952094	0.0516319170249
a18	0.0165738187984	0.0217229807878	0.450460656198	0.137307928427	0.163842494598	0.070963987936	0.0822094220698	0.0569187243416
a46	0.0107515521328	0.0112108689293	0.468554798733	0.0889739161423	0.180736141533	0.076985928312	0.103618502357	0.0591682851139
a31	0.0116452382443	0.00836426340977	0.421150699578	0.0674234740474	0.199212703844	0.069280120104	0.142900704119	0.0800228013713
a18	0.0127544867481	0.00801515656992	0.337977506526	0.0791525033491	0.236306071281	0.0702824500347	0.15919476804	0.0963170817904
a24	0.013055995916	0.00663974018997	0.256203732175	0.070157725783	0.28206785376	0.0768734650116	0.15425926268	0.140742237263
a28	0.0244142896387	0.01195817573	0.156875179392	0.081081333261	0.28236926792	0.0976383883372	0.165377000893	0.180286352421
a31	0.0361395392129	0.0224336112433	0.119942611797	0.13872725442	0.235428949307	0.119229656112	0.168723240298	0.15937511414
a20	0.0478708294043	0.0298015870811	0.0999859872657	0.127764944807	0.234144636436	0.126953025371	0.168657060099	0.164821918047
a31	0.0691713248014	0.0520795656937	0.0920245374219	0.135698378269	0.204081978812	0.130061145124	0.157099373366	0.159783698016
a3	0.0920311316005	0.0844134885646	0.101690220807	0.160479049423	0.155517489604	0.129469538375	0.142063177789	0.134335911339
a31	0.1018704772	0.0963893461882	0.104857776936	0.173079233141	0.128837327868	0.133727999458	0.134414929263	0.126822917113
a20	0.107606964067	0.103364725396	0.108239132312	0.17960075438	0.114490293956	0.134070366486	0.127431394421	0.125196372371
a31	0.114933826356	0.113269425132	0.115212360771	0.163829614793	0.117380549652	0.126124075495	0.122954319474	0.126295814124
</S>	0.115624323178	0.114395517566	0.115586335386	0.170104697397	0.116403727326	0.124057317747	0.120916699737	0.122911342062
