 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.189502682	0.15141071	0.108165401	0.129615894	0.106764777	0.0438594155	0.060980523	0.209700613
a46	0.208270534	0.334373026667	0.0682517343333	0.0854180106667	0.0452273793333	0.01931232172	0.0368433619333	0.202303641667
a39	0.178803021333	0.578578958889	0.0552287754444	0.0576819428889	0.0207911044444	0.00672032339333	0.0130200839578	0.0891757925557
a31	0.158376460444	0.671588552963	0.0617307238148	0.0486480302963	0.0086638440148	0.00258321131111	0.0050468066326	0.0433623708519
a20	0.226225986815	0.577533417654	0.0952085359383	0.0441408927654	0.00443263653827	0.00137205834037	0.00283145671087	0.048255022284
a31	0.306070432272	0.485125362551	0.104426235313	0.0309619552551	0.00464894731276	0.00112365810346	0.00187288137029	0.0657705307613
a15	0.288493667424	0.46583142085	0.0982476301043	0.0490197014184	0.00853737190425	0.00165419610115	0.00192875082343	0.0862872769204
a11	0.275701852475	0.447071390283	0.103470445035	0.0714154584728	0.0134547369681	0.00275240863372	0.00300783140781	0.0831259063068
a31	0.256446630825	0.452643703428	0.127667378345	0.0850340861576	0.019737685656	0.00428270851124	0.00484118503594	0.0493466431023
a46	0.182221090275	0.380038501143	0.152735612782	0.191258948719	0.0225457272187	0.00631499860375	0.00810605091198	0.0567790780341
a31	0.134020753425	0.377538267048	0.155783147594	0.23578631624	0.0188452104062	0.00908053820125	0.00964602430399	0.0592997553447
a46	0.110845241808	0.382180295683	0.183263769198	0.23333968208	0.0232657308021	0.0109280777337	0.00973633810133	0.0464408844482
a31	0.0952109012693	0.335433471894	0.224571196399	0.26124692736	0.0242194712674	0.0120374769112	0.00876627893378	0.0385142984827
a15	0.0990664170898	0.349289623965	0.246873152133	0.240084832453	0.0223351990891	0.0120941923037	0.00728783577793	0.0229687708276
a31	0.0982001256966	0.346954454655	0.257805050711	0.240309000818	0.0221762110297	0.0105128714346	0.00658724382598	0.0174550589425
a20	0.136643561899	0.368687448218	0.229996840237	0.222472130273	0.0154424793432	0.00939199514487	0.00675705060866	0.0106085071142
a18	0.148945093966	0.408075172739	0.200114256746	0.202515706758	0.0149427211144	0.00895426738162	0.00748453276955	0.0089682641714
a46	0.114136893322	0.38161193758	0.227496872249	0.221668522253	0.0265789437048	0.00870510246054	0.00782232882318	0.0119793977238
a31	0.114478866441	0.342019762527	0.244060374083	0.245197677418	0.0288851449016	0.00701102168685	0.00686712127439	0.0114800388079
a15	0.116897558814	0.349128830842	0.246060891361	0.240075342473	0.0246680583005	0.00735564176228	0.00613021155813	0.00968349150263
a31	0.104857452938	0.348103220281	0.24899111712	0.248795647491	0.0263286941002	0.00803138008743	0.00588497978604	0.00900751506754
a37	0.117838004313	0.360853510094	0.23175194904	0.245304119164	0.0241076933667	0.00811209102914	0.00495814646201	0.00707449475585
a35	0.116927764771	0.294417863365	0.28265887968	0.250217859721	0.0325009091222	0.00948930917638	0.00600525522067	0.00778214141862
a31	0.136121174924	0.232758881122	0.29026244656	0.27289110324	0.0404162027074	0.0110908257255	0.00739441707356	0.00906489713954
a46	0.145700644975	0.206085090374	0.282018522187	0.28878430108	0.0465796092358	0.0119578739085	0.00849927069119	0.0103746750465
a31	0.157257138325	0.171082363458	0.289054360729	0.273713397027	0.0584575404119	0.0186737076362	0.0129884385637	0.0187730576822
a11	0.164043766108	0.162430327819	0.302340750243	0.255443852342	0.0592063521373	0.0211988655454	0.0134478171879	0.0218882962274
a31	0.165990572036	0.149265119273	0.312374543414	0.257968544114	0.0609325527124	0.0213059055151	0.0134578620626	0.0187049584091
a46	0.193137550679	0.150619443091	0.269598874471	0.262487424705	0.0634770669041	0.0237268068384	0.0172825703542	0.0196702914697
a20	0.178234570226	0.146978937697	0.26475581149	0.250745974902	0.0773843516347	0.0308209772795	0.0239204511181	0.0271589434899
</S>	0.157923300113	0.149893698849	0.269372005745	0.222830127451	0.0942967058174	0.0403719116397	0.030098490559	0.035213780245
