 	vengono	vestiti	dai	genitori	</S>
a31	0.110513867	0.21387083	0.21306681	0.21974752	0.242800995
a46	0.0487723486667	0.204048793333	0.23316326	0.287277923333	0.226737671667
a18	0.0280628208889	0.205262511111	0.210244716667	0.318554621111	0.237875307222
a31	0.0238855566296	0.25291170037	0.209627768889	0.235122692037	0.278452255741
a11	0.0181387935432	0.32512504679	0.20706270963	0.151285009012	0.298388421914
a31	0.0117445574144	0.31204461893	0.13988464521	0.126072679671	0.410253500638
a39	0.0109682098715	0.30642411631	0.115234703737	0.112301866557	0.455071100213
a31	0.0159999291238	0.284035472103	0.091793926579	0.0817507821857	0.526419900071
a35	0.0233885157079	0.249812884034	0.0604863675263	0.0834185773952	0.58289367669
a31	0.0553793145693	0.283981821345	0.0692072571754	0.0847742917984	0.506657315563
a18	0.0778875461898	0.249899323782	0.0820094137251	0.0726696432661	0.517534051854
a0	0.0839845450633	0.222094897927	0.074419818575	0.101010051089	0.518490693951
a31	0.102419463354	0.259676419309	0.096691713525	0.115955620363	0.425256817984
a37	0.113464577785	0.29246573977	0.122453315842	0.0991608914543	0.372455499328
a20	0.127707375928	0.304944979923	0.118477129947	0.101676151818	0.347194373109
a31	0.149188585309	0.318860566641	0.141980643316	0.116467400606	0.273502807703
a41	0.17260348177	0.29290971888	0.153492311105	0.131097863535	0.249896619234
a20	0.19471692059	0.25260227296	0.173877023702	0.146348014512	0.232455726411
a31	0.21207377353	0.229280320987	0.236490181234	0.145944531504	0.176211142137
a20	0.228011601177	0.200754476996	0.259293553745	0.151169353835	0.160770970712
a39	0.254395143726	0.182156155665	0.256061334582	0.152044271278	0.155343066904
a46	0.302891674575	0.184586568555	0.228591731527	0.141422810426	0.142507228968
a41	0.339598918192	0.183991719518	0.178016710509	0.150486230142	0.147906452989
</S>	0.345131759096	0.184069299759	0.159304635255	0.158790125071	0.152704216495
