 	non	ho	cosa	è	da	mangiare	</S>
a31	0.13022333	0.117648432	0.092401902	0.104032235	0.144437015	0.198831515	0.212425575
a8	0.185398433333	0.157270132	0.130626848667	0.0790902336667	0.107144201	0.161267592667	0.179202563333
a31	0.201068421111	0.183213764	0.209765876222	0.140935306556	0.0862300063333	0.0884963085557	0.0902903327777
a37	0.111628165037	0.119690351333	0.179305705407	0.210586675519	0.116056008778	0.160134912852	0.102598170926
a20	0.0517639343457	0.067348475111	0.110806571802	0.23163863184	0.147399702926	0.259484300951	0.131558363642
a31	0.0316642687819	0.048177513037	0.0757425066007	0.24132640728	0.185726587642	0.31028970365	0.107073031214
a17	0.0219373822606	0.035227001679	0.0893303682002	0.24783296576	0.176307867214	0.33423021455	0.0951341970713
a20	0.0291185590869	0.029671907893	0.1089853694	0.212650495253	0.142046627071	0.358999438183	0.11852759569
a31	0.056040948029	0.0327040982977	0.1083261798	0.187877011751	0.147375822357	0.352609659394	0.11506626523
a39	0.0803005826763	0.0405695644326	0.121630319933	0.272140660584	0.160640677452	0.250143396465	0.07457477741
a35	0.123733287559	0.0626166208109	0.127739136644	0.283048323528	0.154091192484	0.188957368822	0.0598140748033
a39	0.165634425853	0.087489116937	0.127156805548	0.273417617843	0.142402450828	0.150655869607	0.0532437116011
a46	0.177038675284	0.092395848979	0.114446001849	0.291235029281	0.156406043609	0.119130719869	0.049347669867
a35	0.170639548428	0.0970285696597	0.107300517283	0.237130066427	0.190491074536	0.128629379956	0.068780809289
a31	0.149264419476	0.113936586553	0.120097129094	0.212137555476	0.192460454845	0.129460399985	0.0826434010963
</S>	0.138995584738	0.122292098277	0.128815804547	0.223172992738	0.177351977423	0.127009984992	0.0823615025482
