 	sto	ancora	cucinando	</S>
a20	0.14056148	0.269742765	0.32047091	0.26922482
a31	0.0731884153333	0.302878391667	0.34838647	0.275546726667
a37	0.0578730624444	0.323539300556	0.37381965	0.244768002222
a20	0.0644485778148	0.302707350185	0.43985037	0.192993720741
a31	0.0999148742716	0.263521553395	0.481825553333	0.15473801358
a30	0.140163221424	0.344948987798	0.387155514444	0.127732251193
a46	0.274092030475	0.361198579266	0.233096301481	0.131613070398
a31	0.379553333492	0.260722873089	0.18864203716	0.171081750133
a39	0.375659261164	0.233185704363	0.163361167387	0.227793863378
a15	0.434102257055	0.212891808121	0.131757820796	0.221248117793
a20	0.511273029018	0.17535091604	0.153736536932	0.159639529264
a22	0.572632176339	0.13764447668	0.157151158977	0.132572199755
a31	0.548900992113	0.140581306893	0.172012442992	0.138505276585
a46	0.523991984038	0.147608275631	0.182163877664	0.146235888862
</S>	0.552645972019	0.143982797815	0.160482428832	0.142888839431
