 	il	lenzuolo	vuole	lavato	</S>
a31	0.1273848725	0.18737494	0.143509095	0.21279925	0.328931865
a7	0.218808209167	0.233680096667	0.143738328333	0.116182199	0.287591219333
a31	0.340781333056	0.293596365556	0.186071569444	0.057147845	0.122402914111
a0	0.284032364352	0.373835695185	0.232501356481	0.0418460466667	0.067784558037
a17	0.171057374784	0.470469755062	0.25604161216	0.0383951502222	0.0640361360123
a13	0.108279368261	0.536790951687	0.24507916072	0.0252885950741	0.0845619386708
a31	0.069965616087	0.671732317229	0.169121856907	0.0128930190247	0.0762871862236
a17	0.054008107029	0.770126739076	0.123744838969	0.00972394034157	0.0423963637412
a8	0.084966427343	0.681854123025	0.13433999299	0.0169493707805	0.0818900929137
a31	0.138539422448	0.531401334342	0.168843330997	0.0425182239268	0.118697702305
a24	0.123029492149	0.582378028114	0.173001443666	0.0445513629756	0.077039655435
a46	0.111235448716	0.657095142705	0.139841967889	0.0429279039919	0.0488994984783
a24	0.124508909572	0.589857394235	0.16109965263	0.069865294664	0.0546687348261
a37	0.128027703191	0.453939398078	0.202324010877	0.124068311555	0.091640606942
a31	0.16903992773	0.283003799359	0.216761273626	0.196768527185	0.134426505647
</S>	0.194958598865	0.22599601968	0.209981776813	0.227176323593	0.141887287824
