 	voglio	che	Maria	venga	domani	</S>
a31	0.260392025	0.201211015	0.1266707575	0.097179818	0.1152797225	0.19926665
a35	0.354596795	0.303489181667	0.0850793798333	0.0465992316667	0.0671740471667	0.143061330333
a31	0.416829681667	0.391536593889	0.0617285122778	0.0270128762222	0.0382251163889	0.0646671594443
a37	0.455981483889	0.38847745463	0.0603205240926	0.0219332482407	0.036027081463	0.0372601914814
a31	0.44807352463	0.35620319821	0.0555505846975	0.0288855512469	0.0558112671543	0.0554759148271
a11	0.372962074877	0.355855272737	0.102174771566	0.038988092749	0.0605934507181	0.069426344609
a31	0.321026948292	0.271114911912	0.116699101522	0.0607652372497	0.124260658573	0.10613313287
a20	0.321519852764	0.241245358304	0.105031171507	0.0689313250832	0.146550565524	0.116721715957
a13	0.317302217588	0.237431059435	0.132261910502	0.101251249361	0.131193987841	0.0805595869857
a20	0.322605902529	0.167511486478	0.148661843501	0.14475763312	0.143341162614	0.0731219983286
a31	0.353541400843	0.150807015493	0.158803401167	0.132833917707	0.130153250871	0.0738610354429
a18	0.446745346948	0.119775595164	0.124294691389	0.114528304236	0.11895169029	0.075704410481
a31	0.450740202316	0.159186878388	0.101622052796	0.113839423079	0.08855499343	0.0860564421603
a36	0.307053200772	0.181283296129	0.115289340599	0.15809489436	0.0882145164767	0.15006473072
a31	0.230252090257	0.18054467871	0.1508894352	0.166528843453	0.113327354159	0.158457638573
a20	0.238491173419	0.204723046237	0.180241045067	0.155396586484	0.11298401472	0.108164164524
a31	0.247705657806	0.224105888746	0.198412861689	0.145511478828	0.0917702615733	0.092493841508
a20	0.240205199269	0.245495769582	0.226476480563	0.111494336276	0.0890572238578	0.0872709471693
a31	0.237277036423	0.253565376527	0.235986500188	0.098560582092	0.0892405046193	0.0853699423898
</S>	0.235711553212	0.254970268263	0.238706760094	0.094491306046	0.0912479873097	0.0848720761949
