 	Marika	tu	hai	mangiato	</S>
a8	0.0894662995	0.103186873	0.16096314	0.222033315	0.42435035
a31	0.0420750798333	0.153649643	0.173162473333	0.227772548333	0.40334023
a24	0.108157666944	0.264461261	0.150902057778	0.204204246111	0.272274743333
a31	0.223008098981	0.264987597	0.0899845502593	0.207735722037	0.214284031111
a28	0.18546272966	0.238315332333	0.141402517753	0.215945270679	0.218874123704
a31	0.0923618948867	0.226477777444	0.224789129251	0.266074516893	0.190296644568
a3	0.0720795086289	0.158836289148	0.196220016417	0.303390665631	0.269473514856
a18	0.112806321543	0.147922453049	0.156776198806	0.27079710521	0.311697938285
a31	0.109174395848	0.13161840435	0.135218177602	0.255624171737	0.368364879428
a23	0.0823211089493	0.08282940345	0.157256260534	0.267962553912	0.409630669809
a31	0.0875419829831	0.0781370198167	0.209070656845	0.268897827971	0.356352489936
a20	0.089644727661	0.0697980532722	0.200209128948	0.236588302657	0.403759769979
</S>	0.0993641713305	0.0677650116361	0.177029754474	0.208550441329	0.447290609989
