 	forse	non	li	ha	a	casa	</S>
a28	0.133935825	0.139998715	0.05933879835	0.13980873	0.170252545	0.154951005	0.201714365
a10	0.210343285	0.234173911667	0.0233434596833	0.115797846667	0.124776607333	0.117222988333	0.174341891667
a31	0.277309065	0.366102837222	0.0120299353944	0.0673253232223	0.0783125427777	0.070904622111	0.128015660556
a21	0.248048865	0.409342725741	0.0097639829648	0.107145608741	0.0610282149259	0.053116392037	0.111554166852
a37	0.236791551667	0.342717455247	0.0120177233216	0.139095888247	0.089630807642	0.0662450260123	0.113501512284
a31	0.243537150556	0.315754208416	0.0099053322072	0.0935502254157	0.117935445881	0.0752391903374	0.144078434095
a37	0.278438673519	0.307249609472	0.00437223966907	0.0518210441386	0.10365166196	0.0612178401125	0.193248921365
a31	0.38235375784	0.301379496491	0.00221682765636	0.0290083747129	0.06887570432	0.0438168817042	0.172348970455
a37	0.49451112928	0.27812853883	0.00166084368545	0.016091000571	0.03529850644	0.0282040505681	0.146105953485
a31	0.61529580976	0.158563606277	0.00247758509515	0.00827880829033	0.0288359761467	0.0255356691894	0.161012567828
a21	0.647521493253	0.144915948759	0.00418335703172	0.00692694753011	0.0278971057156	0.0256356853965	0.142919447609
a31	0.509730154418	0.145513621253	0.0293543303439	0.0108448581767	0.0526168495719	0.0548846417988	0.197055504203
a20	0.402636161473	0.150906728751	0.0497583811146	0.0189105023922	0.072363776524	0.0907642985996	0.214660101401
a31	0.327372293824	0.17246211425	0.0860037047049	0.0295601187974	0.0858809321747	0.1221792542	0.176541540467
a37	0.236295907941	0.138763209417	0.120069798235	0.0384299142658	0.117509674058	0.1715309414	0.177400556822
a33	0.169070422647	0.123763563139	0.107361022745	0.0486341027553	0.148510674686	0.221864347133	0.180795872274
</S>	0.120580971324	0.111336571569	0.100925831372	0.0556831463776	0.169933942343	0.246608723566	0.194930826137
