 	era	molto	stanco	</S>
a46	0.137856571	0.159075459	0.187288225	0.515779745
a8	0.116579931	0.189267415667	0.187431105	0.506721555
a37	0.114598363667	0.288677085222	0.218553155	0.378171391667
a31	0.0637656492223	0.245344155074	0.174447175	0.516443013889
a0	0.0448961497408	0.158578431691	0.0992863816667	0.697239041296
a20	0.0638069132469	0.17234814723	0.0851481538889	0.678696767099
a31	0.0730526390823	0.21498833241	0.0802440922963	0.631714899033
a39	0.0562144243608	0.247008854137	0.0778571950988	0.618919496344
a41	0.0543744867869	0.286843258046	0.101660338366	0.557121885448
a31	0.0556908195956	0.300464199349	0.147871276122	0.495973695149
a28	0.0568724871985	0.301041493116	0.165708992041	0.476377018383
a11	0.0745121713995	0.283076731039	0.183320274014	0.459090792794
a20	0.109138625466	0.304463667013	0.217411818005	0.368985880931
a31	0.145350285155	0.360060979004	0.220378142668	0.274210626977
a11	0.177792888385	0.350404909668	0.232982917556	0.238819325659
</S>	0.189269114192	0.319941979834	0.243636673778	0.24715226283
