 	l	ho	sentito	quando	veniva	</S>
a31	0.31156601	0.1494310115	0.041078003	0.0388019805	0.373831675	0.085291357
a46	0.312854226667	0.349455423833	0.030497564	0.0361271711667	0.203626024	0.067439646
a41	0.226898382222	0.416530124611	0.051584129	0.0451084643889	0.189219960333	0.070658961
a31	0.166515016074	0.263987308204	0.080068325	0.0442655447963	0.338292533444	0.106871247
a24	0.172736040691	0.276888312735	0.098057425	0.0511068785988	0.295085031815	0.106126322333
a31	0.38762759023	0.280479177578	0.0896552816667	0.0572566258663	0.126253030605	0.0587283064443
a15	0.504758750077	0.261131542526	0.0754482838889	0.0512291819554	0.0630342938683	0.0443979428148
a46	0.448840770026	0.300579037509	0.0952828346296	0.0588045293185	0.0444735766228	0.0520192882716
a31	0.442303756675	0.235051815836	0.120440064877	0.0942872031062	0.0517769082076	0.0561403004239
a0	0.422719618892	0.199769965279	0.139124408292	0.114274947702	0.0583518944025	0.0657591921413
a41	0.366425829631	0.16706782176	0.168274026097	0.120570482567	0.0803772181342	0.0972846407138
</S>	0.316735799816	0.12297797588	0.195518588049	0.136945366283	0.108566834067	0.119255460357
