 	non	ho	dove	d	andare	</S>
a20	0.082955086	0.0899621195	0.113454197	0.20797563	0.233817815	0.2718351
a31	0.0700024293333	0.107044662833	0.094432077	0.170217994667	0.241949941667	0.316352856667
a37	0.104559956444	0.235550920944	0.142697005667	0.102502279556	0.167502772556	0.247187008889
a31	0.109863338815	0.342845606981	0.201562558556	0.0947689445187	0.113488822852	0.137470632963
a29	0.091373144605	0.33727772566	0.191625606185	0.0941383275062	0.115863640951	0.169721490988
a41	0.086079856535	0.24527785322	0.191109482062	0.132877063835	0.134518796984	0.210136926996
a31	0.0856612155117	0.171465552407	0.238871684021	0.210684111278	0.129309662328	0.164007785665
a18	0.0680170161706	0.178976594136	0.23472974134	0.252900637093	0.100544232776	0.164831795222
a31	0.0683459930569	0.150692512712	0.155441189113	0.271938685698	0.0921079229253	0.261473698407
a39	0.113149901019	0.113797918904	0.110484221704	0.286673848566	0.108121460975	0.267772646136
a31	0.115712503673	0.0988220563013	0.126102850568	0.310775469522	0.136474993658	0.212112138712
a8	0.079421237891	0.0628011354338	0.129094746856	0.304009159841	0.179804931219	0.244868819571
a31	0.0738782726303	0.0606027018113	0.153709212285	0.306487149947	0.17851142374	0.226811279857
a8	0.0748881242101	0.0624831322704	0.180472997428	0.300319599982	0.146086497913	0.235749696619
</S>	0.0746404371051	0.0579416736352	0.172313898714	0.261470034991	0.140075913956	0.293558078309
