 	hai	già	mangiato	</S>
a38	0.273390735	0.1065382625	0.227396905	0.3926741
a31	0.487805451667	0.0726389178333	0.142555148333	0.297000483333
a20	0.651468883889	0.0555845079444	0.111970632778	0.180975981111
a31	0.743084607963	0.0386858959815	0.0885297002593	0.12969979237
a27	0.771961469321	0.0774650553272	0.0584010227531	0.0921724594567
a31	0.61716147644	0.102588281776	0.150777647584	0.129472606486
a20	0.490981048813	0.097340870592	0.232117142528	0.179560952162
a31	0.440894506271	0.115420464864	0.208548304176	0.235136754054
a39	0.33373765209	0.128081716288	0.209196064725	0.328984558018
a20	0.223385937363	0.146220948763	0.227150318242	0.403242756006
a10	0.176259669121	0.132464366254	0.238503782747	0.452772172002
</S>	0.16901916456	0.109020223127	0.242282396373	0.479678236001
