 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
a8	0.11495736	0.0844323125	0.068962249	0.0818653385	0.0575486725	0.084003879	0.105597125	0.2114083225	0.191224745
a13	0.0920178693333	0.0537553458333	0.0366486176667	0.0444978111667	0.0297273991667	0.06155202	0.0814781733333	0.406534994167	0.193787780333
a0	0.0872967491111	0.100534833611	0.0580171662222	0.0633325263889	0.0268376507222	0.060317999	0.0626036827778	0.401346784722	0.139712652111
a31	0.105459853037	0.176763274537	0.0887174290741	0.114061425463	0.0300265782407	0.0745419596667	0.0743057909259	0.218667164907	0.117456558704
a18	0.132041401012	0.139620731512	0.119553388358	0.110023823821	0.0264931917469	0.0630157472222	0.061288219642	0.256612118302	0.091351387568
a31	0.156176020337	0.0899440838373	0.154766916119	0.0732959332737	0.0186383050823	0.0444702997407	0.0379124435473	0.338552186101	0.086243815856
a28	0.122667900112	0.0705338159458	0.126051645373	0.0554479877579	0.0157296261941	0.0732837832469	0.0633525005158	0.295545235367	0.177387498619
a20	0.081412231704	0.0535828166486	0.0846072764577	0.0519474779193	0.0163596287314	0.113224334416	0.0984505018386	0.223915328456	0.276500416206
a31	0.0554611289013	0.0611465988829	0.0705675654859	0.0451496839731	0.0136305215771	0.143426531472	0.12111163728	0.197284722819	0.292221632069
a7	0.0339278886338	0.0569052136276	0.055559436162	0.0361970316577	0.00850628585903	0.152719853824	0.128390242427	0.210093084273	0.31770098069
a38	0.0190736972113	0.0361884258759	0.045262241054	0.0387884772192	0.00660236528634	0.120149053275	0.110204195809	0.233621091424	0.39011048023
a24	0.0114173770704	0.0239122789586	0.040716117018	0.0434732370731	0.00633236619545	0.0853100320917	0.088661233603	0.277714023808	0.42246336341
a46	0.00904419069013	0.0164529633195	0.046716999006	0.070605014691	0.00773361716515	0.0668772563639	0.0749153778677	0.286737797936	0.420916787803
a31	0.0269803458967	0.0282117894398	0.0679529713353	0.101832654897	0.0117772757217	0.0932808754546	0.0670484726226	0.218299462645	0.384616132601
a38	0.0398453726322	0.0346576278133	0.0895793487784	0.115748328299	0.0114715169072	0.115989483485	0.0638901042075	0.185961427548	0.3428567642
a31	0.0561148082107	0.0491368396044	0.0998368629261	0.111649879433	0.0162099379691	0.137968009495	0.0783052514025	0.159925662516	0.2908527414
a13	0.0730400447369	0.0560725918681	0.109707777642	0.105539763144	0.022284433323	0.191348079832	0.0852276118008	0.135265930839	0.2215137738
a31	0.0725094869123	0.066061785956	0.129379159214	0.107953221048	0.0332634727743	0.229985183277	0.0780758986003	0.11526923028	0.167502546267
a8	0.0696966156374	0.0795760729853	0.139883616405	0.103995740349	0.0382527602581	0.272008567759	0.0834004228668	0.08694356676	0.126242607089
a20	0.0742792818791	0.0904954286618	0.152839815468	0.12874234345	0.0461975437527	0.253098382586	0.0821823242889	0.0722810475867	0.099883830363
a31	0.101691907293	0.106522959554	0.167406621823	0.172048484483	0.0720548165842	0.181726967529	0.0738542980963	0.0573760178622	0.0673179514543
a15	0.117573842431	0.0946790211847	0.149943057274	0.184059281494	0.0695495548614	0.180366459176	0.0837553126988	0.0525341826207	0.0675393204848
a31	0.101280224144	0.0844299197282	0.169518052425	0.204014870498	0.0755750096205	0.155592209725	0.0916925458996	0.0446431535402	0.0732540161616
a20	0.150799594715	0.0813058679094	0.165733895808	0.203030206833	0.0925391468735	0.105779596575	0.0781532469665	0.0486864488467	0.0739719680539
a39	0.204709558238	0.0836878879698	0.123941253603	0.188984845611	0.0817959559578	0.120373658858	0.0649010729888	0.0552482612822	0.0763575106846
a31	0.143038002746	0.0754380413233	0.174959847868	0.235250565204	0.0796489273193	0.105465888286	0.0723414316629	0.0483840724274	0.0654732515615
a8	0.122192014249	0.0731173104411	0.200082975956	0.250278368401	0.0793993124398	0.0755350980953	0.084325102221	0.0492201828091	0.0658496471872
a31	0.112950013416	0.074240032147	0.202885251985	0.253255369467	0.0814026408133	0.0663728660318	0.0898804890737	0.0489820909364	0.0700312340624
a37	0.0931370198053	0.066245916049	0.207166180662	0.260659549822	0.0906799769378	0.0852880353439	0.0821928206912	0.0484175803121	0.0662129230208
a20	0.103519991268	0.0665371253497	0.172177793554	0.250344223274	0.0865951689793	0.117627231781	0.0752225478971	0.060151160104	0.0678247910069
a8	0.094483551756	0.0726541634499	0.160924381185	0.256503287758	0.0813893029931	0.10797499726	0.0818403726324	0.0705243700347	0.0737056303356
a20	0.0786557359187	0.0772794094833	0.165113853728	0.253285575919	0.0876607609977	0.09399848242	0.0962475928775	0.0660889073449	0.0816697234452
a31	0.0582728686396	0.0668019958278	0.187034437909	0.26566032864	0.0888077336659	0.09823999214	0.0974376479592	0.0556974074483	0.0820475978151
</S>	0.0527109913198	0.0545259719139	0.204422253955	0.28454004932	0.082817131833	0.10204534807	0.0875210414796	0.0538762752241	0.0775409439076
