 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.235777555	0.181087658	0.11987594	0.093487379	0.0583693875	0.13742353	0.0632243125	0.110754242
a31	0.275731861667	0.262294029333	0.21391692	0.0612983923333	0.0299004525	0.0817834233333	0.0266453508333	0.0484296036667
a37	0.200869683889	0.277018786444	0.358222546667	0.0656052857778	0.0205308358333	0.0448193014444	0.0123204461444	0.0206131344556
a20	0.168248721296	0.267799978815	0.407046068889	0.0772161169259	0.0304678776111	0.0290015031481	0.0094919499148	0.0107277822852
a31	0.146078847099	0.282169179605	0.425609526296	0.069466140642	0.033462631537	0.026484702716	0.00910372740493	0.00762526319507
a7	0.1030158657	0.225729003202	0.406418698765	0.139922255214	0.045531437179	0.0581967169053	0.011486646235	0.00969938426502
a10	0.1028556219	0.141041854401	0.315055512922	0.237094691738	0.0722169790597	0.100896388968	0.0158273290783	0.0150116030883
a41	0.110410233967	0.1080388128	0.247700847641	0.278366607246	0.10348473302	0.108371549656	0.0225897360261	0.0210374600294
a37	0.0907295846557	0.0884234522667	0.20919313588	0.352993105749	0.119794577673	0.092963956552	0.0249996176754	0.0209025430098
a14	0.0732343065519	0.0781006474222	0.20321089196	0.441965661916	0.0976620192243	0.073745872184	0.0183160815585	0.0137645196699
a31	0.061107937184	0.0874385841407	0.19238870732	0.484288840639	0.0969994264081	0.0539035380613	0.0135051015195	0.0103679045566
a20	0.0696950870613	0.130581993047	0.193566989107	0.462559790213	0.0846551474694	0.0394582590204	0.0105861030065	0.00889663898553
a31	0.121739200354	0.139766371016	0.153052199702	0.452020253404	0.0638485144898	0.0399050566735	0.0155170978355	0.0141512927952
a37	0.219838470118	0.130085643672	0.0874095665673	0.417124274468	0.0594185631633	0.0459146512245	0.0204141589452	0.0197946689317
a7	0.276101590039	0.125582864557	0.0614940335224	0.336250504823	0.0511355313878	0.0621717300748	0.0348589719817	0.0524047703106
a10	0.292194933346	0.114558094852	0.0503740025075	0.326937711608	0.0520123191293	0.0623409096916	0.0393255529939	0.0622564881035
a7	0.304949244449	0.108528638284	0.0511879041692	0.281681370536	0.0548187830431	0.0930908908972	0.040284359998	0.0654588340345
a39	0.240919094816	0.0914193260947	0.0601921547231	0.203952926845	0.090939797681	0.130378810299	0.0894029099993	0.0927950180115
a10	0.158825051605	0.0809177186982	0.0785448149077	0.194229135615	0.13843503256	0.129807843433	0.132064533333	0.0871758826705
a32	0.103554139868	0.0751828495661	0.0995110949692	0.239476465205	0.161944240853	0.127862141144	0.123318165778	0.0691508758902
a19	0.0783178926227	0.0896872231887	0.126494618323	0.257695821735	0.158192423618	0.110248587048	0.112673429926	0.0666900102967
a31	0.0748860975409	0.100708161063	0.135343202774	0.233137723912	0.156256821206	0.093551389016	0.130775246642	0.0753413900989
</S>	0.0691902187705	0.0980651305315	0.128859346387	0.232858861956	0.166280045603	0.084893424508	0.145263783321	0.0745892100494
