 	questo	muro	vuole	uno	specchio	</S>
a31	0.295953095	0.145104565	0.133891263	0.091526143	0.1152575275	0.218267445
a24	0.356534831667	0.192611885	0.126744669667	0.0449048353333	0.0690414891667	0.210162331667
a31	0.266329620556	0.303450295	0.241152176556	0.0221638791111	0.0352677350556	0.131636359556
a41	0.144141703519	0.324412568333	0.446978892185	0.0163528907037	0.0160216293519	0.0520923651853
a39	0.104059622506	0.268971302778	0.537131060728	0.0374361762346	0.019125583784	0.0332762757284
a43	0.229413125502	0.215622444259	0.409212173576	0.0536892720782	0.0350603712613	0.0570026129095
a24	0.441200225167	0.170879308086	0.233944544525	0.0405486546927	0.0382442384204	0.0751830419698
a37	0.529225925056	0.166871506029	0.172146168175	0.0276635632309	0.0265158068068	0.0775770583233
a20	0.469168698352	0.20562711201	0.175743559392	0.0264520867436	0.0292690982689	0.0937394627744
a41	0.385394786117	0.26504247067	0.174461053131	0.0309027582479	0.0392948150896	0.104904107591
a18	0.412836975372	0.274154203557	0.132612666044	0.028040326416	0.0338459293632	0.11850989253
a31	0.462360111791	0.286844214519	0.104142480348	0.018957948472	0.0191936004877	0.10850167551
a11	0.526831557264	0.26809615484	0.100367880116	0.0134222831573	0.0107855786959	0.08049655817
a31	0.624080685755	0.226477871613	0.0740491347053	0.0135314460524	0.00949681173197	0.05236403339
a29	0.590639801918	0.267633127204	0.0750995729018	0.0156862700175	0.0129387455773	0.0380023967967
a7	0.512983890639	0.279373029068	0.0879931299673	0.0340467526725	0.0422747711924	0.0433283405989
a31	0.41669779688	0.229679679689	0.0881860656558	0.0992432642242	0.104628103731	0.0615650698663
a37	0.37680644896	0.200425336563	0.0979867618853	0.123094651408	0.123424423244	0.0782623946221
a31	0.31960652132	0.179910062188	0.103527547295	0.147698787136	0.156126319748	0.093130774874
a20	0.18985047544	0.174068794063	0.132266399098	0.181956795712	0.201189573249	0.120667958291
</S>	0.17059033272	0.184771172032	0.150329924549	0.167367082856	0.195339186625	0.131602314145
