 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.087064295	0.049735846	0.088159335	0.144391535	0.088772635	0.096160645	0.091785662	0.0902142795	0.123237152	0.14047862
a24	0.144211198333	0.0764475346667	0.114518631667	0.223978461667	0.102746385	0.039634585	0.0357910542333	0.0331232897233	0.0974478773333	0.132100973333
a31	0.164560016111	0.0879354298889	0.129609710556	0.341863070556	0.105887071667	0.0203157426667	0.0201706249778	0.0116384233644	0.0476651817778	0.070354707111
a13	0.11761674037	0.053104270963	0.105465278852	0.370595013519	0.242393810556	0.0172517652222	0.0150353018259	0.00437436544147	0.0266708393593	0.047492627037
a18	0.08660417179	0.0404825219877	0.100908974951	0.34143630784	0.361982146852	0.0135056167407	0.00712661930863	0.00180280064049	0.0130712508864	0.0330796123457
a20	0.09460136393	0.0565783463292	0.113640518317	0.285483832613	0.325022452284	0.0607737805802	0.0230830946362	0.00132703048683	0.0111098167955	0.0283797747819
a31	0.118621077977	0.0748115787764	0.093205671439	0.175014670871	0.308927167428	0.13341851686	0.0554572265454	0.00161292246228	0.0128107284318	0.0261204469273
a37	0.122723340659	0.0717876239255	0.0861021891463	0.156442573624	0.338786639143	0.135849418953	0.0500989696818	0.00138152556743	0.0133089811439	0.0235187329758
a31	0.134250624886	0.0645885463085	0.0786415817154	0.152560374541	0.393211963048	0.117034824318	0.0260732237273	0.000853849612477	0.0123114137146	0.0204735769919
a11	0.131965168295	0.0502329214362	0.0584310339051	0.13835142818	0.466360311016	0.102938227773	0.0184965802424	0.000722569214159	0.0132258602382	0.019275902664
a31	0.124967716098	0.0342690874787	0.0434364093017	0.12905210606	0.537464860339	0.0839161542577	0.0129086547475	0.00063761052472	0.0133326897461	0.0200147605547
a11	0.119286742033	0.0269089338262	0.0324728031006	0.118893148687	0.573091743446	0.0822554980859	0.0114804212492	0.00057058612824	0.0138389882487	0.0212011451849
a31	0.104991520678	0.0193363712754	0.0243895470335	0.112284842896	0.615583057815	0.0742415060286	0.00980183418307	0.00054368747608	0.0141006484162	0.024726963395
a11	0.095443450226	0.0168343857585	0.0209264050112	0.105631710965	0.643747862605	0.0657418186762	0.00824857616102	0.000539329892027	0.0138466704721	0.029039774465
a31	0.0800187700753	0.0147519389195	0.0184338556704	0.096647313655	0.670353154202	0.0612495662254	0.00740844355367	0.000647417864009	0.015111161824	0.0353783674883
a13	0.0736229533584	0.0150616786398	0.0187627468901	0.100174377885	0.681669984734	0.0504285800751	0.00832541935122	0.00124992875467	0.015345180608	0.0353591834961
a31	0.0655402897861	0.0177860022133	0.02214160663	0.104892925962	0.674089878245	0.047477258025	0.0117798457837	0.00275164438489	0.0167701772027	0.036770407832
a18	0.0748447419287	0.0207648607378	0.0260354075433	0.124011575321	0.626147409415	0.0525834483417	0.0153621415946	0.00534506566163	0.0191384330676	0.035766922944
a31	0.0863259373096	0.0329947669126	0.0402279251811	0.15260808844	0.534205536472	0.0574243951139	0.0280074745315	0.0118627008872	0.0236620830225	0.0326811173147
a10	0.0740631077699	0.0337038663042	0.043212208727	0.126953862813	0.588111345491	0.046166475038	0.0285401871772	0.0124102738624	0.0197854267742	0.0270533081049
a7	0.08881847459	0.0309413951014	0.0445732665757	0.134247544271	0.584365158497	0.041739634346	0.0238874707257	0.0110302585208	0.0155470720247	0.024849790035
a31	0.103560894863	0.0526958410338	0.0702858895252	0.18357525809	0.400368429499	0.0583166141153	0.0482916712419	0.0256814395069	0.0277403553416	0.0294836370117
a20	0.0941958482877	0.0764870096779	0.0986534345084	0.21773388603	0.2493951965	0.0705641033718	0.0782969337473	0.045065735169	0.0400671257805	0.0295407280039
a31	0.0916357294292	0.0862753478926	0.114999832836	0.21212380201	0.1559994705	0.0861427431239	0.102800277916	0.0642821600563	0.0536378085935	0.032102798668
</S>	0.0902743947146	0.0889186639463	0.120530256418	0.190670961005	0.11973771275	0.0965881215619	0.117135618958	0.0758719275282	0.0649634292968	0.035308870334
