 	Marika	è	che	si	sposa	domani	</S>
a27	0.07204138775	0.0970061015	0.152924525	0.0920258515	0.15948556	0.173425425	0.25309118
a37	0.0481105544167	0.228380198167	0.176282745	0.0503480995	0.149651923333	0.131905087667	0.215321414333
a31	0.0703489614722	0.379856232722	0.220138211667	0.0280359221667	0.133426091111	0.065547430889	0.102647152444
a11	0.0920260604907	0.381470960907	0.211570400556	0.0190943373889	0.154731703704	0.0516441172963	0.0894623974813
a31	0.0919093468302	0.349586703636	0.169991863519	0.015848724463	0.193972921235	0.0449181857654	0.133772242494
a37	0.0630990956101	0.234033267879	0.23866163784	0.016564849821	0.221895190412	0.0516575572551	0.174088404165
a31	0.0703808185367	0.131493212626	0.300228822613	0.0124762119403	0.205650296804	0.084863119085	0.194907511388
a6	0.115055979512	0.106496656209	0.217296320871	0.0123943849801	0.146855815601	0.190880953028	0.211019887129
a20	0.184604186504	0.112645837403	0.122485716957	0.0190058503267	0.100483001867	0.239811454343	0.220963949043
a31	0.258924318835	0.124929905801	0.0938993689857	0.0218972271089	0.0942704006223	0.193656528114	0.212422269681
a20	0.308695319612	0.1271502986	0.0987444363286	0.0226337903696	0.0854120218741	0.153979574705	0.20338459656
a31	0.302387426537	0.158274859533	0.10945566211	0.0271352054565	0.078366953958	0.126464440235	0.197915468853
a0	0.214198263512	0.156742196511	0.0986360607033	0.0389039934855	0.081445394986	0.155670280078	0.254403799618
a20	0.162124079171	0.139193858837	0.0974004002344	0.0682374041618	0.0957295769953	0.178350533359	0.258964143206
a31	0.180849739724	0.172872069612	0.112872123411	0.0901569410539	0.122005458998	0.154543687786	0.166699954402
</S>	0.197085524862	0.191157534806	0.116909846706	0.0913044730269	0.131485304499	0.137697393893	0.134359872201
