 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.04903306365	0.056046845	0.054245179	0.0475399395	0.125500002	0.07152786135	0.194669315	0.20714028	0.194297543
a28	0.0203040561167	0.0449070856667	0.059485459	0.0382597518333	0.311516507333	0.0312229066833	0.171286634	0.143966107667	0.179051507
a37	0.00944169717223	0.0406767508889	0.0598492376667	0.0454397296111	0.508487125778	0.0190963642278	0.133479403667	0.0799440402223	0.103585615
a31	0.00467583299074	0.0391795096296	0.0291003572222	0.047099575537	0.530641825259	0.0144867800759	0.182911261222	0.0634615487408	0.0884432283333
a11	0.00691439126358	0.0465702708765	0.0283978597407	0.0443360008457	0.372346265086	0.0135866670253	0.302195253741	0.0609404629136	0.124712759444
a31	0.0136000577545	0.0443046702922	0.0379119729136	0.0410640802819	0.185969421695	0.0104229641084	0.39087790458	0.0586479133045	0.217200953148
a20	0.0210458109182	0.0522360384307	0.0610387483045	0.0559787667606	0.127275673898	0.0110336914695	0.36706358486	0.0589097471015	0.245417887716
a31	0.0368907596394	0.0632294611436	0.0840864444348	0.0831649489202	0.0856605646327	0.0142412838232	0.341067238287	0.0599989220338	0.231660349239
a39	0.0551835072131	0.0787664603812	0.107340291478	0.108735922973	0.0723701198776	0.0183366302744	0.292382362762	0.0515057353446	0.215378976413
a31	0.0736914204044	0.0826084367937	0.127052087159	0.131949747658	0.0619265389592	0.0213822730915	0.261478730921	0.0443039011149	0.195606895471
a13	0.0888609134681	0.0867851589312	0.142911429053	0.148896415886	0.0611461336531	0.0240477383638	0.229128310307	0.040558789705	0.17766509849
a31	0.109400717823	0.0978179396437	0.159622876351	0.184812931962	0.0636105888844	0.0333661127879	0.180410020102	0.039382288235	0.131576509497
a13	0.119994597274	0.0924817465479	0.171591598784	0.227668257321	0.0642947719615	0.0366089402626	0.152404238034	0.035090147745	0.0998657298323
a31	0.140153923758	0.101228297183	0.177219812928	0.23078757244	0.0657385119872	0.0492567777542	0.124352810678	0.0361229202483	0.0751393886108
a39	0.147716127919	0.100222322061	0.170850420976	0.273131590813	0.0625034639957	0.0571554942514	0.103508301893	0.0301643337494	0.0547479565369
a11	0.157817845973	0.10061495202	0.172386143659	0.283568680271	0.0639223313319	0.0587900547505	0.0876248902977	0.0311512389165	0.0441238838456
a46	0.197258421991	0.09785145734	0.133409796553	0.19208087009	0.0688197437773	0.0733762949168	0.122553478099	0.0592474979722	0.0554024479485
a18	0.227578480664	0.10588987578	0.093204280851	0.111999671363	0.0667737769258	0.103475381639	0.1377374677	0.0883664726574	0.0649746026495
a31	0.250204093555	0.13761199526	0.097946591617	0.0811737167877	0.0478820706419	0.14595926388	0.0937625892333	0.0921771308858	0.0532825875498
a39	0.281549604518	0.13896575842	0.104953228539	0.0818479405959	0.0429449768806	0.145377611293	0.0681681247444	0.0904332102953	0.0457595725166
a18	0.301866718173	0.129840082807	0.0997904328463	0.0802318618653	0.0460034729602	0.132411697098	0.0604138562481	0.102816126765	0.0466257528389
a46	0.254323816058	0.111085014269	0.0867147842821	0.0735423489551	0.0569476943201	0.144138832366	0.0752627167494	0.139072888922	0.0589119012796
a31	0.193801002019	0.107588181423	0.0828390027607	0.068287792985	0.0598365947734	0.162978057455	0.0972800089165	0.149840789641	0.0775485487599
</S>	0.172332071009	0.120790455712	0.0849282433804	0.0620583964925	0.0537876223867	0.175622898727	0.107015249458	0.136689849821	0.0867751893799
