 	ora	che	loro	non	vengono	più	</S>
a39	0.0756847115	0.079258089	0.08560026	0.17969473	0.18320274	0.20389755	0.19266188
a20	0.0427645125	0.052204038	0.0968133166667	0.163408658333	0.193891963333	0.26552156	0.18539591
a13	0.0658360585	0.068847405	0.122350205556	0.101056086111	0.175662304444	0.32628126	0.13996664
a17	0.0919050711667	0.099750355	0.119502115185	0.0800001103703	0.143329378148	0.35492219	0.110590734667
a39	0.0694502177222	0.095105615	0.103235206062	0.11821338679	0.0919479180493	0.3656249	0.156422729556
a8	0.0324292025741	0.0518562023333	0.058102767354	0.192357645597	0.0560524580164	0.350469526667	0.258732216519
a31	0.0196894671914	0.0268742547778	0.041665622118	0.236718485199	0.0496817333388	0.311149465556	0.31422098884
a15	0.0168988423971	0.0186825112593	0.031199454706	0.203500995066	0.0471674551129	0.277932081852	0.404618662947
a38	0.014870797799	0.0138234437531	0.0162318555687	0.143669321689	0.038682508371	0.260170190617	0.512551887649
a31	0.0153770365997	0.011258269451	0.0114394221896	0.115700863896	0.0330297487903	0.271471190206	0.54172346255
a13	0.0149919128666	0.007976278117	0.00964806739653	0.104813987965	0.0265960479301	0.281480356735	0.55449332085
a20	0.0174788032889	0.00795345680567	0.0174668007988	0.110172825988	0.02270771531	0.289320115578	0.534900273617
a7	0.0206250854296	0.00973362293522	0.0276078235996	0.112931863663	0.02171072077	0.301525465193	0.505865444539
a11	0.0202731721432	0.0100085183117	0.0268333731999	0.090361491221	0.0216042399233	0.293826131731	0.537093101513
a24	0.0172690217144	0.0101939894372	0.0229070190666	0.0920028437403	0.0310587819744	0.279465810577	0.547102553838
a15	0.0147119802381	0.0090364409124	0.0177517765222	0.0845278642468	0.0360639669915	0.278020143526	0.559887821279
a24	0.016003881746	0.00775575273747	0.0159937673407	0.0693326160823	0.0338114999972	0.271288614509	0.585813857093
a31	0.0332265409153	0.0127658165792	0.0167859157802	0.0628180713608	0.0361368869991	0.30352009817	0.534746679031
a0	0.0510095419718	0.0177008208597	0.0215482619267	0.0551961147869	0.0408931236664	0.355016566057	0.458635586344
a18	0.0671682589906	0.0267760822866	0.0345185156422	0.0857204532623	0.0772746778888	0.345317398686	0.363224632115
a31	0.0794035663302	0.0437057404289	0.0424897502141	0.124195924421	0.13240886263	0.301709286229	0.276086884038
a38	0.0827809021101	0.060567205143	0.0553039410714	0.149627334807	0.16363511421	0.25844003541	0.229645498013
a31	0.0807826207034	0.067919743381	0.0728674236905	0.161201981602	0.177591154737	0.237933651803	0.201703476004
a20	0.0741795235678	0.069192756127	0.0852783412302	0.155498920534	0.180724181579	0.234654490601	0.200471802001
a31	0.0925045111893	0.0962259920423	0.12709920041	0.155301753511	0.167896807193	0.1932053902	0.167766314
a35	0.108927050396	0.119633904014	0.18417455347	0.147344614504	0.150711525731	0.160359406733	0.128848888
a31	0.123711780132	0.142408428005	0.171833721157	0.151747771501	0.149400878577	0.143791502244	0.117105858
a18	0.142743423377	0.173796446002	0.164703910386	0.148340313834	0.137364519526	0.121960675415	0.111090694667
a31	0.154973731126	0.192404342001	0.172801113462	0.138566281278	0.123993556509	0.111987836472	0.105273144889
a46	0.158066327042	0.189918610667	0.150784827821	0.146434403759	0.13083871217	0.113001118824	0.110955998296
a39	0.143801959014	0.167373613556	0.137190069274	0.15842204792	0.148374734057	0.122556764608	0.122280831099
a31	0.151237459671	0.178015524519	0.143501509758	0.161456369307	0.144418609686	0.110583686536	0.1107868387
</S>	0.166694099835	0.197575632259	0.160518854879	0.148873229653	0.126110422343	0.100349978268	0.09987774435
