 	hai	già	mangiato	</S>
a31	0.290810375	0.104778985	0.210869945	0.393540725
a37	0.519661708333	0.0598024066667	0.123981091667	0.296554857
a31	0.745775396111	0.0394039072222	0.0737609405557	0.141059816
a46	0.739099008704	0.0480896070741	0.0857593801852	0.127052033667
a31	0.573878776235	0.0563987070247	0.166728373395	0.202994164556
a39	0.420512412078	0.0701298690082	0.232641741132	0.276716001519
a20	0.364819557359	0.115094139669	0.224344447044	0.295741847173
a31	0.419129792453	0.152421803223	0.188794019015	0.239654382391
a46	0.364654710818	0.169570381074	0.189297506338	0.276477407464
a31	0.322735850273	0.181210133691	0.201909485446	0.294144499155
a18	0.324614596758	0.206956844564	0.219164148482	0.249264389718
a24	0.213264387586	0.232076681521	0.252824326161	0.301834609906
a46	0.132737351195	0.234459550507	0.29538786872	0.337415243302
</S>	0.115149595597	0.231923350253	0.31778338436	0.335143681651
