 	voglio	che	Maria	viene	domani	</S>
a33	0.495452725	0.097130005	0.0665012313	0.087202205	0.082760744	0.170953056
a31	0.688888855	0.105746078333	0.0309628789667	0.057294141	0.04044467	0.0766633283333
a11	0.555119531667	0.212806146111	0.0719790873222	0.0730592363333	0.036404537	0.0506313797778
a31	0.371670493889	0.33579769537	0.116366995774	0.0886744754444	0.0423059866667	0.0451842985926
a18	0.333227507963	0.41322923179	0.0932301239247	0.0789170451481	0.0397648442222	0.0416312301975
a31	0.361719815988	0.45696445393	0.0587584089749	0.0633117603827	0.0293876660741	0.0298578607325
a42	0.279224860663	0.32160942331	0.038809304325	0.143937438794	0.0718003580247	0.144618574244
a37	0.205143078888	0.14127918977	0.0292800384417	0.234679319598	0.122275429342	0.267342884748
a31	0.210810746296	0.08115880759	0.0313101658139	0.291951336533	0.132520763114	0.252248118249
a20	0.235559312099	0.0594593628633	0.0541989622713	0.318197955511	0.132890254371	0.199694119416
a31	0.221425157366	0.0506056769544	0.0780500494238	0.293428241837	0.180068298124	0.176422576472
a8	0.118581999122	0.0355158536515	0.0751797721413	0.284676683946	0.279500452708	0.206545265491
</S>	0.084415239561	0.0290845388257	0.0670575095707	0.268320926973	0.325835956354	0.225285872745
