 	stava	ancora	cucinando	</S>
a8	0.36369926	0.23294677	0.189116015	0.21423795
a46	0.400787926667	0.27893128	0.146981135	0.173299648667
a24	0.377246428889	0.2815032	0.186188088333	0.155062278222
a37	0.252903382963	0.24657356	0.326077756111	0.174445282741
a20	0.144652127654	0.209817276667	0.43304088537	0.212489674247
a31	0.0930372858847	0.181950762222	0.470107375123	0.254904541416
a37	0.0660830519616	0.164324640741	0.466888585041	0.302703717139
a31	0.0782589593205	0.159047336914	0.39794427168	0.364749449046
a20	0.11355231844	0.190464408971	0.290904337227	0.405078959682
a31	0.163381972813	0.219198306324	0.248137099076	0.369282629894
a6	0.247948074271	0.200330048775	0.233821643025	0.317900199965
a31	0.24335620809	0.194321606258	0.261581267675	0.300740889988
a20	0.221954119363	0.223588535419	0.289587889225	0.264869439996
a46	0.325612799788	0.219927611806	0.219774141742	0.234685419999
a31	0.317579526596	0.220457983935	0.239093419247	0.222869053333
</S>	0.236064063298	0.238643281967	0.306598499623	0.218694151666
