 	lo	sentii	che	viene	</S>
a43	0.1877970975	0.11348055	0.11604472	0.37124213	0.21143551
a17	0.284360695833	0.21995078	0.120135188	0.207731790667	0.167821566667
a11	0.295644718611	0.328474823333	0.143771787333	0.113098704222	0.119010000556
a31	0.227917379537	0.290527114444	0.215348822444	0.156860901407	0.109345803185
a46	0.214274933179	0.167780754815	0.197252730815	0.242743257136	0.177948305728
a6	0.236135737726	0.0832584259383	0.119373625605	0.350431902379	0.210800278576
a31	0.326645032575	0.0463331043128	0.0719225838683	0.338284484126	0.216814769525
a15	0.447603510858	0.0290173037709	0.0476251679561	0.245434098042	0.230319879842
a20	0.480628936953	0.026075801257	0.035469522652	0.223716086014	0.234109626614
a31	0.470745625651	0.0307603560857	0.029277940884	0.173713208671	0.295502845538
a17	0.49453008855	0.0419708496952	0.0643342669613	0.141117519557	0.258047261846
a31	0.467904629517	0.0756193842317	0.107548878987	0.124938058186	0.223989060615
a13	0.405010409839	0.0999196027439	0.111278119662	0.134031757729	0.249760103538
a39	0.346213246613	0.112926305581	0.156119749887	0.177037502576	0.207703201179
a46	0.234357068871	0.124649828527	0.206318103296	0.238102504192	0.196572510393
a31	0.17900272629	0.125845966176	0.200357657765	0.286020321397	0.208773333464
a18	0.18660025543	0.134228762059	0.183775915922	0.314563010466	0.180832037821
</S>	0.195424757715	0.139170221029	0.172928297961	0.331212745233	0.16126392391
