 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.062084167	0.112615355	0.032278987	0.03217049185	0.083996282	0.537036025	0.13981867
a46	0.177543429	0.208068435	0.0267839423333	0.02148497385	0.0411158381667	0.459233568333	0.0657698126667
a31	0.235452771667	0.368120961667	0.0268245547778	0.0224623832833	0.0239428798889	0.260947609444	0.0622488302222
a17	0.186442549222	0.473067503889	0.0245824232593	0.0167332154278	0.023962080963	0.195008629815	0.0802036034074
a37	0.164330976407	0.48517168463	0.0189053580864	0.0117506078093	0.032295000321	0.220718069938	0.0668283304691
a31	0.103565286469	0.542928331543	0.0144020840288	0.0088431846031	0.0493019834403	0.207991079979	0.072968037823
a39	0.0691360364897	0.708690363848	0.0105095684763	0.00579808920103	0.0421828534801	0.10275036266	0.0609326750743
a31	0.0577290964966	0.854325004616	0.0055708874921	0.00389566073368	0.0169444626934	0.0397664196533	0.0217684417581
a37	0.0449346228322	0.909009104872	0.0054747128307	0.00476294791123	0.00856376043113	0.0177161733178	0.00953871408603
a31	0.0491025006107	0.778787588291	0.0648318484102	0.0416481799704	0.0311575758104	0.0193280031059	0.0151443355953
a46	0.10166922687	0.543234372764	0.135983302803	0.0876148933235	0.0580858139368	0.034430835702	0.0389815538651
a31	0.11155165229	0.354571340921	0.177650954268	0.151042741108	0.0836125213123	0.0569961705673	0.064574639955
a46	0.0807966407633	0.203627090307	0.196621274756	0.206781267036	0.119868290437	0.0937403355224	0.0985651333183
</S>	0.0810833403816	0.147950300153	0.186640892378	0.209933973518	0.133299625219	0.117884467761	0.123207426659
