 	io	non	ho	cosa	da	mangiare	</S>
a31	0.221700535	0.18057728	0.10201752	0.09739721	0.080696123	0.11557448	0.202036805
a37	0.334941461667	0.251389493333	0.0912889916667	0.071434614	0.0395861363333	0.0720699046667	0.139289370667
a31	0.349807977222	0.313387864444	0.134177342222	0.100423082	0.0183121767778	0.0302356092222	0.0536559031223
a18	0.365596855741	0.294395091481	0.163403177407	0.115755764	0.0097517013926	0.0206351577407	0.0304621806074
a31	0.355110881914	0.242086010494	0.193807332469	0.155564974667	0.0102132472642	0.0188531849136	0.0243643107025
a11	0.290303777305	0.206450120165	0.22178372749	0.191144891556	0.0128821747547	0.0347155156379	0.0427197484008
a37	0.255922695768	0.160749806722	0.219868042497	0.225071763852	0.0137491129182	0.0604801652126	0.0641583844669
a15	0.199359911923	0.131134465574	0.240820980832	0.280500977951	0.0180199299727	0.0632967060709	0.0668670078223
a39	0.192543273974	0.117237998525	0.216202783611	0.28837921265	0.0244524176576	0.0663515380236	0.0948327639408
a31	0.196506187991	0.092672544175	0.146181544537	0.23912630755	0.0400828592192	0.114650644341	0.170779924647
a39	0.180314595997	0.0727588243917	0.112518951512	0.24509171585	0.0691222597397	0.127327609447	0.192866068216
a20	0.186960075332	0.0740543731306	0.114800775837	0.277192458617	0.0884209765799	0.102346669816	0.156224666072
a24	0.202199711777	0.122707741044	0.131229950612	0.196786612872	0.110750362193	0.107249788605	0.129075808691
a31	0.170503043926	0.146536795015	0.134387083537	0.139591577624	0.190692610731	0.109775562868	0.108513307564
a46	0.148944774642	0.141018566338	0.124508167846	0.110051780875	0.21145651691	0.129729044289	0.134291117188
a31	0.153843984881	0.157768898779	0.136935559282	0.104136238625	0.15409026897	0.147107938096	0.146117075729
a3	0.167528478294	0.173978339593	0.156706633094	0.117963686208	0.122955596323	0.125248619365	0.135618608576
a31	0.178822602765	0.186560889864	0.168838194365	0.123726675403	0.100420597108	0.118813863122	0.122817136192
</S>	0.181756621382	0.188689649932	0.171139782183	0.125763947702	0.090529011054	0.133035586561	0.109085368096
