 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.289249232	0.112381855	0.10275336	0.15391772	0.078196995	0.098702005	0.07387452425	0.0909243475
a39	0.326931060667	0.0897719116667	0.197661226667	0.205408716667	0.0440260776667	0.065409237	0.0277932566833	0.0429985128333
a41	0.219921018556	0.0645293738889	0.330060322222	0.278534272222	0.0261125495556	0.0480548756667	0.0118314721944	0.0209560819444
a39	0.136497577852	0.0715276246296	0.330881710741	0.354495520741	0.0229210221852	0.0532662665556	0.00980038093147	0.0206098603148
a20	0.0772662709507	0.0610400365432	0.281668170247	0.457817246914	0.0240959183951	0.0615780288519	0.0139259689772	0.0226083364383
a0	0.0328490069836	0.0297613418477	0.216509243416	0.554556348971	0.0367670397984	0.089592666284	0.0144611133257	0.0255032411461
a31	0.0225203843279	0.0167314742826	0.157066034472	0.61190949299	0.0353226130995	0.107326742095	0.0181730387752	0.0309502327154
a13	0.020652868776	0.0166993484275	0.154772288157	0.655544940997	0.0231161975332	0.076560142365	0.0248611885917	0.0277930582385
a17	0.0316630332587	0.0268533151425	0.172847849386	0.596824896999	0.0416428585111	0.0560604257883	0.0387590798639	0.0353485877462
a31	0.0670630544196	0.0391476983808	0.171803269795	0.403301655666	0.110365311504	0.0694022052628	0.0844498279546	0.0544670109154
a3	0.0722133654732	0.0359608844603	0.159190586598	0.398727668555	0.121759787168	0.0679361117543	0.0894664793182	0.0547451386385
a46	0.0759069791577	0.0372954524868	0.124031338866	0.397083459518	0.114413099056	0.0757820339181	0.0937941697727	0.0816934562128
</S>	0.0949821595789	0.0459258587434	0.091518489433	0.283950319759	0.145714664528	0.096461871959	0.125765899886	0.115680703106
