 	ho	cosa	a	fare	</S>
a23	0.133096665	0.069986351	0.239502475	0.216092935	0.34132155
a17	0.253557795	0.165949959	0.151300032333	0.175902051667	0.253290176667
a31	0.306336051667	0.229598843	0.104462654778	0.182659830556	0.176942668889
a8	0.234052803889	0.149295269	0.130142501593	0.258967943519	0.227541522963
a31	0.186331367963	0.0947219476667	0.147102377198	0.297230464506	0.274613870988
a13	0.188913682654	0.110475562556	0.137997847066	0.268706061502	0.293906836996
a24	0.200981254218	0.142705044185	0.135619210355	0.219210610501	0.301483855665
a31	0.238915901406	0.176930638062	0.122680476785	0.199728106834	0.261744881888
a13	0.280438973802	0.185911466021	0.113530495595	0.182407882278	0.237711180629
a31	0.305654767934	0.185397318674	0.124181815198	0.181787974093	0.202978124876
a18	0.299721932645	0.186162342891	0.130140645066	0.182046154698	0.201928912959
a0	0.222524084215	0.169124354297	0.155410001689	0.181385564899	0.271555977653
a39	0.147390618072	0.142573151432	0.203837040563	0.223485624966	0.282713575884
</S>	0.117200369036	0.121679845716	0.230299040282	0.257455037483	0.273365712942
