 	cosa	fa	Anna	il	sabato	mattina	</S>
a46	0.0741823925	0.074134632	0.11239771	0.139526635	0.1038210935	0.314476735	0.18146078
a31	0.0332245978333	0.0331915636667	0.0839536366667	0.134150325	0.0714988368333	0.446800255	0.19718079
a6	0.0561138762778	0.0324845178889	0.125989318889	0.155199348333	0.0893979122778	0.363850223667	0.176964846667
a31	0.0946756437593	0.0611577976296	0.15982095963	0.155164002778	0.136464057426	0.231146173222	0.161571418889
a37	0.101250254586	0.0623016778765	0.10378917121	0.108521012259	0.214705682475	0.245131577741	0.164300646296
a31	0.0930250581953	0.0393181612922	0.0554107564033	0.0814404054197	0.361015217492	0.21770334258	0.152087078765
a17	0.0581371362651	0.0251626038974	0.0411168394678	0.0814592051399	0.327796362497	0.228128714193	0.238199172922
a31	0.026152269955	0.0129168834325	0.0319151054893	0.0995161250466	0.221830687499	0.270816664731	0.336852264307
a17	0.015224164485	0.0090236895775	0.0229635864964	0.0942416716822	0.181660909166	0.28007452491	0.396811451436
a31	0.0114989483283	0.0114492919592	0.0184956814988	0.0722580628941	0.128548749722	0.31467039497	0.443078883812
a8	0.0120417441094	0.0124278783197	0.0327508614996	0.105126559965	0.161575713241	0.333044788323	0.343032481271
a31	0.0231345533698	0.0173516191066	0.0771557504999	0.156923339988	0.169631746414	0.296537972774	0.25926502709
a28	0.0267081344566	0.0185502320355	0.0747266805	0.130546494329	0.113134114138	0.384974410925	0.251359915697
a0	0.0153390824855	0.0109022993452	0.0597092088333	0.10858785911	0.0836540013793	0.517176783642	0.204630761899
a41	0.0176578571618	0.0138971911151	0.115456394611	0.14196336637	0.0920127771264	0.446628524547	0.1723839173
a39	0.0244145287206	0.0186283833717	0.13751610487	0.145360955457	0.0802345637088	0.390872671516	0.2029728391
a31	0.0343777892402	0.0222725151239	0.224767354957	0.147082868486	0.0744015159029	0.318107623839	0.178990396367
a39	0.0454600710801	0.0279098343746	0.290025948319	0.160737952829	0.073554484301	0.257380437946	0.144931328789
a31	0.0518880470267	0.0379828077915	0.38519287944	0.125292914276	0.0730623771003	0.205358789315	0.121222196263
a18	0.0667893106756	0.0428895865972	0.506417239813	0.093233208092	0.0806171623668	0.124063819772	0.0859896687543
a31	0.0836358285585	0.0669204041991	0.444235006604	0.0927091726973	0.122009944122	0.105420416591	0.0850692262514
a18	0.0984733178528	0.0929364280664	0.393852628868	0.0959379175658	0.148823658041	0.0896388588637	0.0803371787505
a31	0.106611922284	0.112145756022	0.321095882956	0.105553032522	0.175676439347	0.0911345782879	0.0877824112502
a39	0.109127882095	0.128494122007	0.266209174319	0.111375990841	0.191656403116	0.097109778096	0.0960266807501
a41	0.117216586032	0.127821854002	0.254253218106	0.117813696947	0.167452431039	0.108000109365	0.107442108917
a8	0.127948874011	0.131264851334	0.202712499369	0.125910035649	0.17089837368	0.120448996455	0.120816356306
a31	0.122956946004	0.139506960445	0.169514286456	0.130451625216	0.202327867893	0.115364870485	0.119877432102
a46	0.118492666668	0.136195026815	0.195303022152	0.127887105072	0.200755355964	0.107600578495	0.113766255367
a8	0.129801985556	0.129765585605	0.202619457384	0.128804071691	0.167993031988	0.118832382832	0.122183499789
</S>	0.133653287778	0.133772542803	0.174427633692	0.132792465846	0.169792185994	0.126666746416	0.128895154894
