 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.0609453129	0.0612527702	0.077547812	0.099580075	0.091675133	0.12372632	0.283749365	0.201523195
a24	0.126351689567	0.0634335222	0.112692575333	0.117363538333	0.0734063263333	0.091161936	0.246850745	0.168739659667
a31	0.180039359856	0.0854560640667	0.168836871778	0.184400572778	0.0915215187778	0.0569852296667	0.127147155	0.105613247889
a17	0.120419331952	0.0673465926889	0.222387743926	0.184844319593	0.0868957719259	0.0676160882222	0.143084718333	0.107405449296
a31	0.093107925984	0.0479558758963	0.211098294642	0.154449221864	0.059467044642	0.0667535514074	0.247128139444	0.120039949765
a37	0.0737164686613	0.0311988292988	0.100246198214	0.116330350621	0.0493912375473	0.0501970848025	0.285779426481	0.293140399922
a10	0.0744446428871	0.0230357787663	0.0372457694047	0.0501917135403	0.0323477441824	0.0469597146008	0.27072320216	0.465051449974
a31	0.103711774296	0.0270130962554	0.0168834922349	0.0322003945134	0.0371958120608	0.0630973208669	0.27109726072	0.448800856658
a20	0.097495483432	0.0277422790851	0.0105034174116	0.0290813245045	0.0437341373536	0.0570004209556	0.266477326907	0.467965592219
a33	0.0581315918107	0.0266228600284	0.0125314473705	0.0313047211682	0.0469814824512	0.0300753786519	0.335659375636	0.45869313074
a20	0.0570176159369	0.0404877043428	0.0167643551235	0.0299758393894	0.0405188098171	0.019148278384	0.379227631879	0.416859776913
a31	0.075586131979	0.0441041787809	0.0171748603745	0.0226755077965	0.024052953939	0.016053018628	0.36005054396	0.440302818971
a5	0.122877283993	0.042032771927	0.0277974824582	0.0351283325988	0.0255479919797	0.017421546876	0.327081374653	0.402113219657
a17	0.154925221331	0.0513819759757	0.0400107178194	0.0449157531996	0.0422442729932	0.0232734386253	0.298120664884	0.345127946552
a11	0.134051770444	0.0666831313252	0.0550977939398	0.0508101057332	0.0626393843311	0.0287618418751	0.280939944961	0.321016002184
a10	0.117683530148	0.0922185504417	0.0824781413133	0.0785230452444	0.0826247914437	0.0318772822917	0.247797624987	0.266797024061
a31	0.158263170049	0.108033766814	0.100987843771	0.104784345081	0.0897325304812	0.0360307144306	0.198015184996	0.204152454687
a24	0.175884272016	0.121786748938	0.11739979459	0.10361216836	0.0830492434937	0.0539988201435	0.169334344999	0.174934621562
a46	0.142209729339	0.142980916313	0.135997824863	0.0995279094533	0.0891642428312	0.0831680900478	0.154687795	0.152263497187
a20	0.18485300978	0.172871295438	0.138812594954	0.100101243151	0.0808042699437	0.0867701200159	0.126388678333	0.109398775729
a31	0.21778521326	0.193177928479	0.150886798318	0.11398646105	0.0693223153146	0.074522108672	0.0985424494443	0.081776715243
a20	0.19826805442	0.19580868616	0.177762502773	0.129575887017	0.0741777364382	0.0709782668907	0.0778678748148	0.0755609717477
a31	0.190831981473	0.205398582053	0.182213594258	0.134330529006	0.0755483454794	0.0729801942969	0.0702126499383	0.0684841072492
</S>	0.190196035737	0.211721736026	0.175985907129	0.141482279503	0.0765148577397	0.0751183321484	0.0665448499691	0.0624360136246
