 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.043377208	0.0717439505	0.0588953485	0.079908593	0.107095757	0.078604748	0.145420175	0.11875465	0.1443237525	0.15187582
a20	0.0531039413333	0.105880472167	0.0955192918333	0.072216861	0.054342416	0.070890348	0.135542526667	0.0968349056667	0.139150250833	0.176518973333
a31	0.0762480771111	0.129003168722	0.133328527278	0.089934617	0.0349320463333	0.076040191	0.141022730556	0.0505204142222	0.112608613611	0.156361631111
a28	0.0591443897037	0.127315174241	0.103509812426	0.095185079	0.0394079854444	0.0826094153333	0.143660566852	0.0532057914074	0.12553148787	0.170430313704
a37	0.0335002299012	0.11394262808	0.064897684142	0.079452673	0.0500441698148	0.0688092384444	0.103237685617	0.0926288604691	0.174569145957	0.218917691235
a24	0.0158074042337	0.0620677470267	0.0362216233807	0.0580737616667	0.0465799992716	0.0529558908148	0.0700199452057	0.124877516823	0.210813565319	0.322582540412
a31	0.0103048690112	0.0297427890089	0.0244960704602	0.0428028088889	0.0435023090905	0.0569268299383	0.112204571735	0.140735548941	0.186434493106	0.352849710137
a20	0.0111762126704	0.0224224653363	0.0229760651534	0.0554825972963	0.0469509563635	0.0637116389794	0.131758980578	0.14763407298	0.172639902369	0.325247106712
a1	0.0116207248901	0.0221962527788	0.0202765547178	0.0699594824321	0.0425538067878	0.0585057846598	0.082383197526	0.142985590993	0.210542434123	0.338976148904
a31	0.0103034481967	0.0223793505929	0.0188209789059	0.0638184074774	0.0438028235959	0.0688477625533	0.0870632085087	0.139897600331	0.185353998041	0.359712396301
a28	0.00770231096557	0.023733618531	0.0162453229686	0.0480364444925	0.047692224532	0.0747293208511	0.0928663465029	0.13672008011	0.159517129347	0.392757188767
a24	0.00528208605519	0.0265243435103	0.0134405253229	0.0333084684975	0.046047474844	0.070382971617	0.078681930501	0.152663856703	0.167751526449	0.405916852922
a28	0.00374631558506	0.0282385855034	0.0133940871076	0.0208866576658	0.0338750726147	0.102920415206	0.097071340167	0.167169705568	0.130123865483	0.402573984307
a24	0.00311913836169	0.0278311585011	0.0130722333692	0.0150366463886	0.0306339805382	0.120170021735	0.107512882056	0.173087431856	0.106818308494	0.402718194769
