 	non	deve	magniare	la	sera	</S>
a20	0.1608836125	0.0537703785	0.170918975	0.217555355	0.1647007325	0.232170945
a31	0.4027622575	0.0413214061667	0.0997099656667	0.205333141667	0.0814604291667	0.169412778333
a18	0.5921139025	0.0239402253889	0.0937098758889	0.133200583889	0.0602719207222	0.0967634527777
a37	0.588412534167	0.0140299657963	0.104504945296	0.158593421296	0.0446483559074	0.0898107842592
a18	0.520664261389	0.0121090042654	0.117337815099	0.219676487099	0.0356958739691	0.0945165747531
a31	0.463868563796	0.0285709397551	0.1376007617	0.204435702366	0.0595773286564	0.105946721584
a13	0.466305754599	0.068956066585	0.127798740567	0.133967147455	0.0921039095521	0.110868363861
a31	0.3833868882	0.142214902195	0.124356153522	0.109092420818	0.116296739851	0.12465286462
a17	0.266442686067	0.194686184065	0.126324271174	0.108057598606	0.139735506617	0.16475378154
</S>	0.217720533034	0.199308467032	0.120371550587	0.117503969303	0.150160673308	0.19493485577
