 	io	non	ho	niente	da	mangiare	</S>
a8	0.234511855	0.166942977	0.1369698475	0.213109025	0.073793278	0.089339759	0.085333264
a31	0.271534645	0.206799042333	0.156590325833	0.158988758333	0.0597854346667	0.077906829	0.068394954
a8	0.205939511667	0.207373114111	0.167838338611	0.120272356111	0.135194554889	0.0921268196667	0.0712552813333
a20	0.185065963889	0.25307294137	0.16541389287	0.096181802037	0.148218938296	0.0929268198889	0.0591196291111
a31	0.218750567963	0.311054137123	0.18093807429	0.085342780679	0.0782163747653	0.082812929963	0.042885129037
a14	0.196683809321	0.289616702374	0.196759734763	0.107169746893	0.0785198935884	0.0890612999877	0.042188814679
a31	0.13723890644	0.244507490791	0.244290551588	0.155693228964	0.0963190278628	0.0801427833292	0.041807986893
a13	0.11706047548	0.18309230493	0.275307513863	0.240324769655	0.101351189288	0.0546027954431	0.0282609499643
a37	0.11296766316	0.136176482977	0.240394311288	0.357239019885	0.0959499797627	0.0371774211477	0.0200951649881
a10	0.0862010190533	0.089885929659	0.164231616096	0.520130359962	0.0896846099209	0.0296012827159	0.020265212996
a20	0.0786409246844	0.0547304442197	0.0922210676987	0.626689439987	0.0936959899736	0.0299178462386	0.024104299332
a7	0.0703112515615	0.0392104007399	0.0567269268996	0.712923566662	0.0730002933245	0.0229252990795	0.0249022911107
a18	0.0502043888538	0.0219535164133	0.0264272099665	0.818811965554	0.0426513167748	0.0145051668598	0.0254464347036
a44	0.0342232046179	0.0151980856378	0.0149684919888	0.869963311851	0.0278051205916	0.0113902637866	0.0264514769012
</S>	0.024651834809	0.0134899593189	0.0120334839944	0.885397475925	0.0246344342958	0.0119435668933	0.0278492089506
