 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.088476298	0.06115065	0.11872583	0.091524077	0.114866885	0.12697976	0.39827648
a31	0.110464298	0.042141879	0.176737556667	0.065597641	0.0858303336667	0.0897263223333	0.42950195
a29	0.189772996	0.053211252	0.319639692222	0.0426286143333	0.0713196498889	0.0507357897778	0.27269201
a24	0.307004848667	0.0647936106667	0.375163984074	0.0368968567778	0.0584741206296	0.0321523642593	0.12551423
a18	0.348866416222	0.0841320288889	0.292303314691	0.0543409769259	0.0667793708765	0.0317924074198	0.121785493333
a31	0.255686972074	0.0729425872963	0.31404307823	0.0942405369753	0.113791143626	0.0306417208066	0.118653950444
a13	0.142682470691	0.0463650700988	0.400116646077	0.138920638992	0.141387827875	0.0250853602689	0.105441982815
a11	0.0711007265637	0.0539418133663	0.330889238692	0.124003956331	0.166408462625	0.0244434260896	0.229212387605
a8	0.0456687551879	0.0571986934554	0.175575416564	0.075158326777	0.178701980875	0.0288813913632	0.438815449202
a31	0.0440394200626	0.0417012321518	0.0941392425213	0.064420538259	0.154108568292	0.0391297904544	0.562461229734
a24	0.0549256916875	0.0368206073839	0.0891764041738	0.076595430753	0.160094940764	0.0580048268181	0.524382096578
a31	0.0576998488958	0.0445216177946	0.102063401391	0.141142596918	0.170008023588	0.068711755606	0.415852718859
a39	0.0560499079653	0.0514614369315	0.0960055771303	0.173442082306	0.181790917863	0.0881002585353	0.35314977962
a20	0.0696760293218	0.0637534679772	0.0802470523768	0.167669847435	0.211110529288	0.131926179512	0.275616873207
a31	0.0833449211073	0.0960055093257	0.0809660574589	0.204749059145	0.206524993096	0.155573696504	0.172835751069
a20	0.103865568369	0.139233146442	0.093767849153	0.194824069715	0.184451427699	0.145868908835	0.13798902369
a31	0.115543979456	0.156933872147	0.101668537718	0.180026989905	0.155660569233	0.165601332945	0.124564684563
a46	0.112325569819	0.141755477382	0.104075245906	0.175661499968	0.141554416411	0.197703027648	0.126924721521
a31	0.107187336606	0.125856219127	0.102816472635	0.179382539989	0.145181218804	0.210505602549	0.129070590507
a23	0.106953858869	0.122701791376	0.103749146212	0.17982051333	0.144693809601	0.211586757516	0.130494110169
a31	0.109440459623	0.122217773459	0.107107302071	0.174118917777	0.137153086534	0.218168295839	0.131794156723
a46	0.112358403208	0.123224139153	0.110365197357	0.172490382592	0.134784472178	0.216153408613	0.130623998908
a8	0.123372487736	0.127945889718	0.122681762452	0.151227007531	0.137027867393	0.196583396204	0.141161602969
a31	0.120175912579	0.124683895239	0.119369280817	0.162085965844	0.131429362464	0.215645882068	0.126609707656
a38	0.121603377526	0.12768867708	0.120509216939	0.165239318615	0.131615904155	0.209580744023	0.123762755885
a20	0.132806525842	0.136742905693	0.13213613898	0.149986266205	0.136908404718	0.177942198008	0.133477555295
a31	0.130480238614	0.133684591898	0.12987829466	0.148280815402	0.133202679573	0.194113396003	0.130360005098
a20	0.131241086205	0.135466933966	0.13047199322	0.147600448467	0.133098787858	0.191619385334	0.130501391699
a31	0.135567428735	0.142458537989	0.13427909774	0.144178739489	0.135185839286	0.174675581778	0.133654760566
</S>	0.134487384368	0.144056578995	0.13263534887	0.143398904745	0.133039169643	0.180811820889	0.131570750283
