 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.143560095	0.075049084	0.085125245	0.16536516	0.0590522705	0.14734232	0.1555546525	0.168951135
a31	0.159785805	0.0349904935667	0.0709528436667	0.311312943333	0.0267533223333	0.112422242333	0.1376605695	0.146121767
a15	0.169557295	0.0134042247889	0.0709018818889	0.402315827778	0.0169421292778	0.0666154584443	0.1670987585	0.093164421
a20	0.131589605	0.0167893822963	0.0811283892963	0.364083199259	0.0114007135926	0.0689314881481	0.2075405195	0.118536707
a11	0.103356898333	0.0243089004321	0.102984676432	0.33473172642	0.0412740766975	0.0924767393827	0.1722218265	0.128645172333
a31	0.0833946294443	0.0237205924774	0.194713708811	0.30130708214	0.101634792233	0.0888710121276	0.121500043833	0.0848581374443
a39	0.101007213148	0.0251919038258	0.32460398627	0.289900234047	0.098448467411	0.0536328510425	0.057038077611	0.0501772581481
a46	0.194864487716	0.0377453716086	0.275838350423	0.229419694682	0.100559129137	0.0543094733475	0.0559214152037	0.051342081716
a18	0.235458009239	0.0562578255362	0.146130355141	0.142241011561	0.214616836379	0.0755697927825	0.0732049750679	0.056521215572
a31	0.18973412308	0.0788929485121	0.12349159838	0.12359473052	0.28903924546	0.0910977275942	0.0632349136893	0.040914717524
a13	0.231315481027	0.101323642837	0.104414931793	0.108724780173	0.24681202182	0.120741855865	0.0504851895631	0.0361820808413
a31	0.253022550342	0.0963442176123	0.0738958995977	0.0755294147243	0.24907889394	0.151681631955	0.061051301521	0.0393960962804
a46	0.231812686781	0.0779832675374	0.0680098125326	0.0612816495748	0.248597771313	0.190284570652	0.0737711151737	0.0482591304268
a31	0.215247948927	0.0759907288458	0.0656707968442	0.0606474941916	0.231490920438	0.203508163551	0.0908258930579	0.0566180468089
</S>	0.190900834463	0.0808513014229	0.0664978234221	0.0600682435958	0.252306245219	0.182472291776	0.110833926529	0.0560693334045
