 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.0514083375	0.0551394395	0.054886962	0.04941105985	0.0858884065	0.066691531	0.189806018	0.14671115	0.146203265	0.073166933	0.080686857
a28	0.0506450641667	0.0883040711667	0.0616293706667	0.03677298885	0.0346620821667	0.0553141876667	0.191654006	0.142161	0.151948985	0.098391563	0.0885166603333
a37	0.0553180563889	0.151347223722	0.143095143556	0.0636536752833	0.0200512140556	0.0495843805556	0.109987083667	0.0985234266667	0.110984731667	0.119246721	0.0782083447778
a31	0.0381715417963	0.135989031241	0.231296871185	0.0842761797611	0.0182387613519	0.0444701325185	0.0724831855557	0.0795127568889	0.109308480556	0.124708447	0.0615445962593
a17	0.0409401885988	0.0907254654137	0.212589117062	0.0747597872537	0.016338390784	0.0393565258395	0.116622401185	0.0922268602963	0.145539720185	0.115971985667	0.0549295320864
a31	0.0415200111996	0.0637732768046	0.160449252354	0.0502429947512	0.0132172545947	0.0380389759465	0.185065673728	0.126201276765	0.193277280062	0.0858861085557	0.0423278816955
a28	0.0238456717332	0.0368921796015	0.158097604118	0.0456976519171	0.0167155068649	0.0507508066488	0.179785067909	0.125228098922	0.184695286687	0.101141202852	0.0771509348985
a17	0.0187496369111	0.0240432728672	0.140889856373	0.0650266593057	0.0230202956216	0.0548616955496	0.166684212636	0.099449512974	0.151178658896	0.132467414284	0.123628804966
a20	0.0186696713037	0.0201693989557	0.137743207124	0.0753381344352	0.0363915668739	0.0658562771832	0.164765000879	0.0944212489913	0.130114087965	0.130898334761	0.125633068322
a31	0.0155278121012	0.0171615186519	0.150804655708	0.0718662881451	0.0506059052913	0.0761658257277	0.134846048293	0.0855539343304	0.110256960988	0.136145371587	0.151065692774
a37	0.0137901017004	0.0168985335506	0.141894738569	0.0751923160484	0.0525371307638	0.0613911785759	0.0951902487643	0.0771049814435	0.107063288329	0.162411993862	0.196525494258
a31	0.0143455945668	0.0155287011835	0.10939662019	0.0709162053495	0.0531271435879	0.057753296192	0.0700138642548	0.0861596154812	0.102819857443	0.201921767954	0.218017314753
a18	0.0158745611889	0.0141170663945	0.07071630473	0.0541081417832	0.0540744245293	0.061405448064	0.0539609830849	0.101725936827	0.107124004148	0.248405399318	0.218487734918
a8	0.013073884063	0.0110377967982	0.0475240342433	0.0346338185944	0.0610696281764	0.0764237953547	0.0503541493616	0.161803732276	0.150037356383	0.235491053106	0.158550767306
a31	0.022009031021	0.0206994992661	0.0571955134144	0.0372392088648	0.0816818827255	0.0823259301182	0.0574455497872	0.197942470759	0.166437915461	0.190068901035	0.0869540987687
a24	0.0256502205403	0.0240690262887	0.0597437018048	0.0378516149549	0.0909825242418	0.0808187183727	0.0544311619291	0.21025976692	0.144283475154	0.188898613678	0.0830111569229
a37	0.0252798323801	0.0192551816296	0.0548937512683	0.0363682173183	0.105116024747	0.0929834527909	0.0562245293097	0.229223828973	0.117284608385	0.177441947893	0.0859286123076
a31	0.03668998846	0.0236516652099	0.0652701870894	0.0613365774394	0.141047031582	0.103114457597	0.0575506164366	0.218782592991	0.080124074795	0.135961885964	0.0764709107692
a30	0.0479774471533	0.02581395207	0.0684509356965	0.0698134124798	0.151683130527	0.102363140866	0.0487923698122	0.21710104433	0.060180462265	0.112063770321	0.0957603335897
a24	0.0519111943844	0.02803875369	0.0583151935655	0.0612041058266	0.132805848176	0.0854340819553	0.0364314159374	0.276770404777	0.046432540755	0.0914651517737	0.13119133453
a46	0.0585664514615	0.0330195365633	0.0463898778552	0.0720912789422	0.118514990725	0.0861003806518	0.0436263569791	0.297274561592	0.0391306649183	0.0735924272579	0.131693508177
a31	0.0588314471538	0.0426444445211	0.0695370142851	0.105359071647	0.119957976908	0.101052073551	0.0707815703264	0.236356593864	0.0400080833061	0.0627804937526	0.0926912747257
a8	0.0596366270513	0.049181899507	0.0779959347617	0.124140653882	0.129396342303	0.11192106785	0.0815246281088	0.189728951288	0.044571725102	0.0583073675842	0.0735948402419
a31	0.0624992053504	0.0535538588357	0.0860054782539	0.131858331294	0.131816670768	0.117342890617	0.0920620660363	0.153429380429	0.047838484034	0.0572877001947	0.0663059667473
a3	0.0574223634501	0.0570759362786	0.0888425327513	0.134911470431	0.140205416923	0.116869678206	0.0932031886788	0.137866963476	0.052293836678	0.0575345593982	0.0637740842491
a39	0.0604149794834	0.0580322264262	0.0752053842504	0.132953620144	0.152329218974	0.120356292735	0.0838134062263	0.134483347825	0.0562646808927	0.0596359297994	0.066510936083
a31	0.0551548904945	0.0551792174754	0.0844287380835	0.138135550048	0.145969642991	0.126400067578	0.0956308487421	0.133566079275	0.0535238089642	0.0548683805998	0.0571428020277
a28	0.0581508974982	0.0583259568251	0.0874100543612	0.129578230016	0.149353317664	0.116856312526	0.0955168915807	0.123256256425	0.0571067416547	0.0579145641999	0.0665307680092
a31	0.0593903458327	0.059071277275	0.0856596797871	0.129975306672	0.151668052555	0.113952040842	0.0938222025269	0.119417965475	0.0583080088849	0.0588968714	0.0698382186697
a17	0.0592282236109	0.058448367425	0.084667329929	0.134024567224	0.152887450852	0.117094596947	0.093332597509	0.122206931825	0.0574287946283	0.0581397154667	0.0625413988899
</S>	0.0651073218054	0.0624597137125	0.0772059749645	0.125617686112	0.162208505426	0.113235088474	0.0840168537545	0.119251460912	0.0617675573141	0.0627944302334	0.066335364445
