 	mi	si	gonfiò	il	dito	</S>
a41	0.200687065	0.0817932167	0.105654693	0.297911005	0.120884818	0.193069165
a20	0.334265328333	0.0416579893667	0.109763653	0.263247486333	0.0905805346667	0.160484990333
a39	0.415460159444	0.0349396007889	0.128432241	0.128888728778	0.105356588222	0.186922715444
a31	0.367749529815	0.0253507245963	0.0890014536667	0.0872053065927	0.118879564074	0.311813428481
a37	0.251410997272	0.0157401755321	0.0540393412222	0.102243480531	0.122431309358	0.45413468616
a21	0.110135279091	0.0167870565107	0.0966695204074	0.216451356844	0.135265499786	0.42469127872
a38	0.0793298323637	0.0330835345036	0.213311583469	0.285455768948	0.126947473262	0.261871822907
a18	0.127444630788	0.0456718451679	0.284147191156	0.231390609649	0.119065974421	0.192279790969
a46	0.192674390263	0.0523997377226	0.255567207052	0.189407633216	0.128854771474	0.181096303656
a31	0.214088180088	0.0645160972409	0.190569359017	0.175118277739	0.180920150491	0.174787961219
a20	0.199900790029	0.0823099990803	0.222335706339	0.199251879246	0.169500293497	0.126701329073
a46	0.207627663343	0.0914172563601	0.26245089878	0.231997313082	0.103129491166	0.103377378358
a31	0.200639694448	0.0865293354534	0.23912201626	0.228211537694	0.128968163722	0.116529278119
a8	0.148795934816	0.0817452951511	0.26078586542	0.239651625898	0.156385577907	0.112635711373
a31	0.135924078272	0.0915805763837	0.250949711807	0.222096341966	0.183309839302	0.116139440458
</S>	0.152268534136	0.102577585192	0.216574960903	0.186854410983	0.222557239651	0.119167265229
