 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.10624922	0.159327358	0.132111297	0.0692439165	0.101247668	0.11622146	0.201436317	0.11416277
a31	0.0711945043333	0.148193212667	0.151233175667	0.0949436198333	0.0855134146667	0.09862096	0.243537299	0.106763816667
a8	0.0679866374444	0.133024774222	0.145154431889	0.138131823278	0.110852771556	0.11063276	0.181908609667	0.112308165556
a31	0.0874052594815	0.182342351407	0.16616464063	0.123313589426	0.119859887185	0.0903088666667	0.139477616556	0.0911277385187
a17	0.0698947691605	0.163941385469	0.137750116877	0.0928093448087	0.144894212395	0.118741402222	0.163161275519	0.108807459506
a18	0.0444312490535	0.098051126823	0.0637724116257	0.0756707756029	0.192809174132	0.206890634074	0.165423615173	0.152950993169
a31	0.0317475063512	0.0686721456077	0.0408734998752	0.0742606358676	0.237263998044	0.261709261358	0.142002588391	0.14347036439
a17	0.0241886746171	0.0539768368692	0.0309764499584	0.116490148623	0.231018156015	0.271814977119	0.138664879464	0.132869904797
a30	0.016552108039	0.0374065039564	0.0218678099861	0.136754376208	0.225110152005	0.26574958904	0.150342949821	0.146216531599
a17	0.015481410013	0.0306883199855	0.0174796449954	0.120623022069	0.218479490668	0.256112766347	0.15806174994	0.183073590533
a39	0.0119072713377	0.0244135786618	0.0127530509985	0.14173842069	0.196533226889	0.279626562116	0.141020668647	0.192007206844
a17	0.0122566777792	0.0235649015539	0.0113294586662	0.18683236023	0.201561098963	0.313242637372	0.101776929549	0.149435948948
a31	0.0203597105931	0.051486137518	0.0164002752221	0.201090016743	0.205558029654	0.318722412457	0.069297321183	0.117086101316
a17	0.030781469531	0.0613923408393	0.0195197714074	0.216468482248	0.207965689885	0.327919487486	0.050815527061	0.0851372054387
a20	0.0523962325103	0.0620807769464	0.0200358988025	0.282534260749	0.180494053295	0.291252895829	0.0443769490203	0.0668289284796
a27	0.0907300541701	0.0930887023155	0.0254788859342	0.30046322025	0.148664831098	0.216770585276	0.0504188163401	0.0743849194932
a20	0.115685514723	0.0941559007718	0.0276936633114	0.28341445675	0.150061917033	0.203905181759	0.0522115861134	0.0728717941644
a31	0.133227984908	0.0821027335906	0.0297777597705	0.32956306225	0.145107339011	0.193675467253	0.0372914820378	0.0492541633881
a18	0.149817684969	0.0793940378635	0.0354027665902	0.38618233075	0.12156777467	0.164269669084	0.0277482160126	0.035617523796
a31	0.165850748323	0.0952195526212	0.0485791088634	0.37619397025	0.0994928432233	0.126312448028	0.0417268313375	0.046624542932
a13	0.242955879441	0.10550172754	0.0646938296211	0.277714493417	0.0991506677411	0.103171489676	0.0513612104458	0.0554507469773
a20	0.309955273147	0.0917068178467	0.0719115365404	0.201608401139	0.101608725914	0.095817691892	0.0626151734819	0.0647763866591
a31	0.249975409716	0.111124871282	0.0785959871801	0.206250757046	0.089304068638	0.0788771506307	0.095292204494	0.0905795338864
a28	0.260614448572	0.119220743761	0.0834787107267	0.191154525682	0.091281694546	0.0785741485436	0.0897789568313	0.0858967746288
a31	0.250064212857	0.126875581254	0.0898014602422	0.151744885227	0.0953752098487	0.0841390378479	0.103179890944	0.0988197382096
a8	0.172846477619	0.138723533751	0.100548636747	0.127706940076	0.10229626995	0.099380657616	0.131233773648	0.12726372607
a17	0.152219755873	0.123682464584	0.104873768916	0.125250475025	0.10766365665	0.107910887539	0.139931784549	0.13846722869
a8	0.131265201958	0.127003818195	0.108960286305	0.126184021675	0.109657083883	0.10971672918	0.14460200485	0.142610879563
a23	0.127793133986	0.127324497732	0.108045108768	0.126782377225	0.108378746294	0.10842018306	0.148978248283	0.144277703188
a8	0.130149011329	0.134270957577	0.107823292923	0.128510907408	0.106286258765	0.10583900102	0.146249886094	0.140870669396
a20	0.128052440443	0.149241832526	0.107754049308	0.134365664136	0.104231561255	0.10284638234	0.139667775365	0.133840294799
a31	0.136429020148	0.154287637509	0.104388166769	0.162617188045	0.102744212085	0.0932355841133	0.126862306455	0.119435874933
a39	0.162427223383	0.158395102503	0.103915432256	0.188409246015	0.103942902028	0.0893018673711	0.0994638001517	0.0941444149777
a18	0.155648811128	0.163412960834	0.103737484085	0.186180338672	0.100638028676	0.089809840457	0.103308453384	0.0972640916592
a37	0.132435243709	0.164278593611	0.104133400028	0.166030986224	0.098740612892	0.091812866819	0.125919444461	0.116648850553
a31	0.11446783457	0.156028831204	0.103912222009	0.148451185408	0.0985844776307	0.0941265506063	0.148351168154	0.136077716851
a8	0.116066661523	0.142918723735	0.109798369336	0.134968488469	0.107538264544	0.105867615202	0.145709879385	0.13713198895
a23	0.110302237174	0.130426744578	0.111299098112	0.127110686156	0.110566282181	0.110160073401	0.153240113128	0.146894766317
a37	0.096302039058	0.134443038193	0.106993494371	0.122644803719	0.103933019394	0.102603899467	0.171843707709	0.161235982106
a8	0.106066579686	0.138272489398	0.111656051457	0.120090392906	0.109156846465	0.108423276489	0.157389545903	0.148944814035
</S>	0.117618959843	0.132150314699	0.116699275729	0.121168821453	0.116242483232	0.116473898244	0.142001052952	0.137645232018
