 	voglio	un	forno	che	vende	rustici	</S>
a31	0.0763610905	0.101166658	0.133620605	0.18527542	0.12326564	0.156200245	0.2241103
a37	0.0755027038333	0.118519558	0.189339228333	0.184605393333	0.0771448338333	0.126077137333	0.228811083333
a31	0.119939267944	0.156842142667	0.238116599444	0.196519024444	0.0345853294444	0.0798296267777	0.174167967778
a17	0.0988497069813	0.122343778556	0.242633619815	0.298614751481	0.0304732801481	0.0701633542592	0.136921495926
a20	0.0426252413271	0.0598616581853	0.275580806605	0.38866265716	0.0629641193827	0.0670343780864	0.103271129975
a31	0.020278445109	0.0300196733951	0.367535872202	0.35292247572	0.103404599794	0.0678275093621	0.0580114236583
a41	0.0125993178697	0.0176396301317	0.496590767401	0.282206541907	0.0893001209313	0.057961766454	0.0437018248861
a24	0.00978937545657	0.0134568947106	0.5349779358	0.250145463969	0.0582790533104	0.0548402304847	0.0785110062954
a31	0.0151205344855	0.0140509314035	0.5179000586	0.16535205399	0.0941618431035	0.0627083051616	0.130706278765
a39	0.0242194858285	0.0194817273012	0.5285646862	0.10646729733	0.116964957701	0.0575496650539	0.146752159588
a31	0.0257723746095	0.0248734374337	0.459509412067	0.0882462457767	0.1707323459	0.054351615018	0.176514519863
a8	0.0303256085365	0.0291560784779	0.287191287356	0.100220395259	0.2567772653	0.093580515006	0.202748833288
a26	0.0388757095122	0.0324226901593	0.152580767452	0.118276471753	0.3065589151	0.124397125002	0.226888321096
a23	0.0467539128374	0.0339545163864	0.107916414151	0.105654150584	0.3506801217	0.119310955001	0.235729927032
a31	0.0667590052791	0.0588601411288	0.096455466717	0.126098246861	0.3393740239	0.118084805	0.194368309011
a20	0.077429547093	0.0813517637096	0.123030854239	0.144841138954	0.294559187967	0.097484245	0.18130325967
a39	0.0854057856977	0.0878112379032	0.148217341413	0.145726702985	0.243575452656	0.0924917716667	0.19677168989
a11	0.0999908238992	0.0979380739677	0.133057400471	0.138157500995	0.207471390885	0.147605550556	0.175779229963
a37	0.0953182432997	0.0940391526559	0.113183040157	0.130734733665	0.192032156962	0.224300290185	0.150392339988
a14	0.0811763410999	0.0765952628853	0.119166433386	0.148820174555	0.174182798987	0.247760930062	0.152298026663
a24	0.0858210337	0.0794427629618	0.130457336129	0.153976278185	0.158121546329	0.218678446687	0.173502598888
a28	0.0944389145667	0.0913523709873	0.11341621371	0.128691247728	0.17487893211	0.216948225562	0.180274102963
a20	0.0829570781889	0.0812956036624	0.0970616112367	0.128956184243	0.188641410703	0.257647721854	0.163440400988
a8	0.0960395693963	0.0950015145541	0.106568343746	0.148128008081	0.166492560234	0.235028673951	0.152741340329
</S>	0.118403929698	0.118055387277	0.120833586873	0.15302334904	0.153478195117	0.189541216975	0.146664335165
