 	non	mi	aspetti	che	non	vengo	</S>
a8	0.101387232	0.099655518	0.293596615	0.15322679	0.0983406825	0.116256333	0.1375368325
a31	0.0776593933333	0.0767751253333	0.401037738333	0.19966358	0.115222440833	0.060228422	0.0694132835
a24	0.0826703757778	0.0897999644444	0.433988922778	0.209717273333	0.113910933611	0.0331620686667	0.0367504697
a31	0.110882558593	0.118263834815	0.462284957593	0.202986167778	0.073964266537	0.0165817133556	0.0150365542
a36	0.092161029531	0.101525614938	0.421463302531	0.292914255926	0.0726388775123	0.0119071502519	0.00738981983333
a31	0.0496176823437	0.061650668646	0.311892904177	0.423811308642	0.124772112504	0.018999161084	0.00925617127778
a39	0.0392336899479	0.0334545855487	0.203801431392	0.402677946214	0.233174414168	0.0360411403613	0.0516167800926
a8	0.0478861239826	0.0308062461829	0.142543462131	0.274139265405	0.293359091389	0.0750987167871	0.136167080031
a31	0.0535380753275	0.029074294061	0.147327912377	0.204937918468	0.243012490463	0.107490498929	0.214618803344
a29	0.0504918351092	0.0251270240203	0.208448327459	0.251587919489	0.163331336821	0.110273169643	0.190740414448
a31	0.0448806983697	0.0226005340068	0.233721809153	0.273231156496	0.134039485607	0.120526606548	0.170999768149
a17	0.0490656444566	0.0183867850023	0.211997536384	0.315834525499	0.135603315202	0.115234928849	0.153877337716
</S>	0.0496784497283	0.0150822330012	0.210949918192	0.394867632749	0.130452287601	0.0985423944245	0.100427166358
