 	il	ladro	è	entrato	da	qui	</S>
a31	0.069098985	0.074974543	0.101816555	0.06585414625	0.177210035	0.177608507	0.333437205
a17	0.0433650883333	0.0833588096667	0.298805508333	0.02560615305	0.150047021667	0.0889212563333	0.309896155
a37	0.0626160461111	0.102358936556	0.510329069444	0.0135572348167	0.114564067222	0.0489753627778	0.14759927
a35	0.0701385993704	0.076443348852	0.411393986481	0.0275245692722	0.223630325741	0.0433699522593	0.147499208333
a18	0.0471332644568	0.047179907284	0.224581463827	0.0595495190907	0.31927926858	0.0422400407531	0.260036539444
a31	0.0329697124856	0.0315952440947	0.123607490942	0.0663060763636	0.32293867286	0.0395515545844	0.383031266481
a24	0.0331437534952	0.0367399853649	0.132103814981	0.0538261687879	0.326765014287	0.0362524881948	0.381168798827
a31	0.0465902701651	0.0722417217883	0.154146154994	0.049304295596	0.242171949762	0.0288654952316	0.406680122942
a16	0.0592531117217	0.0931626672628	0.162297984998	0.045738853532	0.181667578254	0.0314145205772	0.426465287647
a31	0.107939265574	0.133711505754	0.140869728333	0.100115853511	0.178169172751	0.0377232328591	0.301471259216
a46	0.151288871858	0.152820726918	0.0884202827777	0.124263111837	0.213946507584	0.043375564953	0.225884943072
a31	0.170000823953	0.155109377306	0.0625007275926	0.152895817946	0.234685572528	0.0513255493177	0.173482097691
a46	0.206370521318	0.172982922435	0.0510851491975	0.162128865982	0.212297584176	0.0561189807726	0.13901592923
a31	0.228712640439	0.163323630812	0.0479312630658	0.163025038661	0.199969099725	0.0684205435909	0.128617753077
a35	0.275041666813	0.188522873604	0.0462081223553	0.165784304887	0.144108128242	0.0733483928636	0.106986507692
a31	0.281534465604	0.177499414535	0.0489069821184	0.178449576962	0.120776289414	0.0864995392879	0.106333729231
a8	0.256556125201	0.169111198178	0.0570264790395	0.188472838987	0.109017369805	0.108223893096	0.11159208641
a31	0.226281381734	0.157133886059	0.0621054990132	0.204651759662	0.108293608268	0.122869501032	0.11866437347
</S>	0.188474860867	0.12151002303	0.0617178360066	0.272046529831	0.112581156634	0.126056640516	0.117612978735
