 	lo	ho	finito	di	fare	</S>
a8	0.251908355	0.18653166	0.0999613565	0.10971562	0.14831073	0.20357228
a31	0.283792325	0.175503053333	0.0857097511667	0.116203033333	0.154057983333	0.184733873333
a20	0.241035308333	0.171127177778	0.112635871722	0.116308302111	0.187616834444	0.171276521111
a24	0.267307372778	0.244023745926	0.116248677241	0.0783851983703	0.164816501481	0.129218507037
a18	0.267492564259	0.225711728642	0.118443015747	0.10706945279	0.179334063827	0.101949179012
a31	0.171312538086	0.142500769547	0.174346451916	0.176037697597	0.247001804609	0.088800733004
a20	0.0990267136953	0.113019093182	0.226761920639	0.195490845866	0.25068621487	0.115015207668
a10	0.0660909088984	0.0815474250607	0.22222630688	0.157170405289	0.300785461623	0.172179489223
a20	0.0518837856328	0.0539375383536	0.239735712293	0.130415865096	0.353972747208	0.170054349741
a7	0.0460305512109	0.0480636287845	0.273190460764	0.120061261699	0.348544039069	0.16411006658
a31	0.055344563737	0.0434548019282	0.239186686921	0.1107527039	0.311245983023	0.240015265527
a20	0.0712510079123	0.0546985196427	0.217492608974	0.123988037967	0.231365801008	0.301204025176
a18	0.0824162293041	0.0669286165476	0.240398439658	0.139864375989	0.182631447003	0.287760891725
a24	0.101172866435	0.0568899675159	0.248578666553	0.189758001996	0.176006049001	0.227594430575
a46	0.143122772145	0.048818072172	0.211834225518	0.253870543999	0.169382809667	0.172971530192
a31	0.149033902715	0.0553344883907	0.169196738506	0.303664951333	0.164666699889	0.158103156731
a33	0.112351026238	0.0705264794636	0.185387802835	0.324796030444	0.15779937663	0.14913921891
a8	0.108492798746	0.0958715198212	0.195469407612	0.279677816815	0.167906218877	0.152582206303
</S>	0.117589949373	0.113373569911	0.179463548806	0.245630038407	0.185731349439	0.158211543151
