 	vuole	andare	a	Lecce	</S>
a20	0.07668694	0.119237542	0.22800526	0.44066293	0.135407335
a31	0.204540173333	0.230290520667	0.173826043333	0.295027161667	0.09631608
a18	0.393159274444	0.304312860222	0.143579607778	0.122942913556	0.0360053240667
a46	0.468929411481	0.283700710074	0.111902939259	0.118016589185	0.0174503637556
a37	0.341096030494	0.193968146691	0.112846899753	0.311578939728	0.0405100099185
a23	0.238565350165	0.139143535564	0.152634133251	0.395820736576	0.0738362633062
a18	0.220346060055	0.139955241855	0.153989971084	0.413044168859	0.0726645564354
a38	0.184144180018	0.147608290618	0.119185877028	0.478812346286	0.0702493161451
a37	0.191531056673	0.176689180206	0.135761249009	0.415495288762	0.080523250715
a31	0.161538665558	0.149101450069	0.18825269967	0.399134062921	0.101973132238
a20	0.133181178519	0.10249486669	0.262692853223	0.37643365764	0.125197470746
</S>	0.13613417426	0.092183528345	0.306373916612	0.33471900882	0.130589420373
