 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.079569897	0.091644114	0.1503502	0.10842715	0.17719016	0.20997256	0.182845925
a39	0.084036917	0.104450890667	0.24597232	0.0838264033333	0.145338333333	0.185135146667	0.151239964
a31	0.126799515667	0.114163713556	0.393671276667	0.116728864444	0.0804554724443	0.0972662822223	0.070914845
a0	0.108399571889	0.0889583111853	0.469803035556	0.132125479481	0.0617507541481	0.0894703607408	0.0494924763333
a31	0.076512453963	0.0650760233951	0.433008078519	0.160135107827	0.115086886716	0.107116836914	0.0430646487778
a13	0.0589288136543	0.0547771407984	0.428046409506	0.177105753942	0.146028518905	0.101318246971	0.0337951719259
a31	0.0588092602181	0.0648177302661	0.501936199835	0.137607642647	0.108132289635	0.0887293589903	0.0399675529753
a37	0.0793513467394	0.0611333180887	0.529688659945	0.134961080882	0.0992981632117	0.0634072359968	0.0321602086584
a31	0.15646967558	0.0784695523629	0.505528413315	0.117957256961	0.0804457077372	0.0393970923323	0.0217323085528
a11	0.224670975193	0.0781824457876	0.486346234438	0.10954646232	0.0618133825791	0.0228641877774	0.0165763201843
a39	0.257292945064	0.0614437929292	0.482215244813	0.113905090773	0.061618744193	0.0134806652591	0.0100435378614
a0	0.318534005021	0.0573762153097	0.419168678271	0.118231030258	0.0631307480643	0.0123539400864	0.0112054040871
a41	0.408061235007	0.0669073984366	0.312527032757	0.122240476753	0.0628292850214	0.0145083923621	0.0129261896957
a0	0.427429955002	0.0896725114789	0.232466067586	0.131474132251	0.0791735173405	0.0199085737874	0.0198752485652
a20	0.339553088334	0.123040902493	0.207840939195	0.13833155075	0.122551482447	0.0397891935958	0.0288928555217
a31	0.333219276111	0.140994460831	0.194243119732	0.12349238025	0.130004244149	0.0514972488653	0.0265492831739
a30	0.347190312037	0.12277962361	0.203406623244	0.13977754675	0.12802109805	0.0387603249551	0.0200644773913
a41	0.291430347346	0.148036571203	0.230017827748	0.136233575583	0.13688785935	0.035316771985	0.0220770734638
a31	0.250089292449	0.218423743734	0.240631832583	0.099711576861	0.10644521645	0.0517772316617	0.0329211458213
</S>	0.239004446225	0.248827151867	0.245631916291	0.0912394309305	0.075120453225	0.0617066108308	0.0384700349107
